"s1480_tag","old_locus","locus_tag","s1480geneID","gene_name","gene_function","type","SPI","model","DE","logFC","logCPM","LR","PValue","FDR","zscore"
"STM14_2036","STM14_2036","SL1344_1616","pspE","pspE","thiosulfate:cyanide sulfurtransferase (rhodanese)","protein_coding","-","HeLa","FDR>=0.1",0.318204721173753,7.41587626570359,0.186530207028348,0.681869406944881,0.806842547590563,0.196445579657637
"STM14_5403","STM14_5403","SL1344_4432","-","SL1344_4432","putative cytoplasmic protein","protein_coding","-","HeLa","FDR>=0.1",-0.139788268117086,7.14246878567328,0.186290087930089,0.682059959749858,0.806842547590563,-0.0862991198191664
"STM14_3346","STM14_3346","SL1344_2760","iroD","iroD","enterochelin esterase=-like protein","protein_coding","-","HeLa","FDR>=0.1",0.1666428954718,6.8662932096172,0.186154360244824,0.682167735884615,0.806842547590563,0.102877983947037
"STM14_0342","STM14_0342","SL1344_0288","-","sciX","putative cytoplasmic protein","protein_coding","SPI-6","HeLa","FDR>=0.1",0.464206786673736,6.77989266036471,0.184829598853877,0.683222187307115,0.807898946227889,0.286580824296874
"STM14_3224","STM14_3224","SL1344_2597","-","recEb","exodeoxyribonuclease VIII-like protein","protein_coding","-","HeLa","FDR>=0.1",0.189564345141113,5.95232274214389,0.184194865668016,0.683729028682187,0.808307459209128,0.117028677407122
"GcvB","GcvB","ncRNA0016","GcvB","GcvB","Intergenic",NA,"-","HeLa","FDR>=0.1",-0.259389088774194,5.93953317369395,0.183341545163856,0.684412082340219,0.808733220203387,-0.160135398724297
"STM14_1153","STM14_1153","SL1344_0954","-","SL1344_0954","hypothetical protein","protein_coding","-","HeLa","FDR>=0.1",0.559441979152191,5.80853489951912,0.183053247147718,0.684643289295115,0.808735471680778,0.345374837538498
"STM14_1526","STM14_1526","SL1344_1200","-","SL1344_1200","putative response regulator","protein_coding","-","HeLa","FDR>=0.1",-0.280290934653759,2.7059367109649,0.193448612003646,0.684736900658451,0.808735471680778,-0.173039277757204
"STM14_1682","STM14_1682","SL1344_1322","orf70","orf70","hypothetical protein","protein_coding","-","HeLa","FDR>=0.1",-0.301839202600647,5.78718145585219,0.182285791537226,0.685259841833737,0.809162316771614,-0.186342229303083
"STM14_3669","STM14_3669","SL1344_3014","-","SL1344_3014","putative metalloendopeptidase","protein_coding","-","HeLa","FDR>=0.1",-0.344565698252451,7.6886835210567,0.181735030570554,0.685703274857473,0.809495098694575,-0.212719685847717
"STM14_950","STM14_950","SL1344_0795","ybiH","ybiH","putative DNA-binding transcriptional regulator","protein_coding","-","HeLa","FDR>=0.1",0.242937971476996,6.43358212489298,0.181204917836569,0.686130850259202,0.809809007763511,0.149979203487649
"STM14_2392","STM14_2392","SL1344_1900","fliH","fliH","flagellar assembly protein H","protein_coding","-","HeLa","FDR>=0.1",-0.171148701993982,6.15709575608598,0.179297820830859,0.687675336017662,0.811440696846283,-0.105659670437452
"STM14_1267","STM14_1267","SL1344_1053","scsB","scsB","suppression of copper sensitivity protein","protein_coding","-","HeLa","FDR>=0.1",0.139035053897582,8.23769718331354,0.178835472287767,0.688051263860338,0.811693071285076,0.0858341185350527
"STM14_2728","STM14_2728","SL1344_2185","-","STM2208","putative inner membrane protein","protein_coding","-","HeLa","FDR>=0.1",-0.191406034947663,5.60232896259558,0.176642776287014,0.689842119512622,0.813614122118842,-0.118165655577222
"STM14_4309","STM14_4309","SL1344_3546","yhhS","yhhS","hypothetical protein","protein_coding","-","HeLa","FDR>=0.1",0.362917226248361,7.97471694431331,0.176310061355011,0.690115025681695,0.813744388804052,0.224049110946949
"STM14_4880","STM14_4880","SL1344_4006","-","SL1344_4006","putative inner membrane protein","protein_coding","-","HeLa","FDR>=0.1",0.16868858226306,7.44359833531274,0.175030987453223,0.69116706312776,0.814697915557187,0.104140900870534
"STM14_5493","STM14_5493","SL1344_4500","stjC","stjC","putative periplasmic chaperone protein","protein_coding","-","HeLa","FDR>=0.1",0.194410164969745,8.21503717429707,0.174766739758935,0.691384981226652,0.814697915557187,0.120020273137194
"STM14_2661","STM14_2661","SL1344_2135","yehS","yehS","putative cytoplasmic protein","protein_coding","-","HeLa","FDR>=0.1",0.384139718255038,6.1691499116374,0.174734445646916,0.691411626878339,0.814697915557187,0.237150942776008
"STM14_4156","STM14_4156","SL1344_3419","yheO","yheO","putative regulatory protein","protein_coding","-","HeLa","FDR>=0.1",-0.143089567890007,6.41030128949139,0.174480880658104,0.691620944334547,0.814752895148576,-0.0883371968945878
"STM14_4719","STM14_4719","SL1344_3880","wecC","rffD","UDP-N-acetyl-D-mannosamine dehydrogenase","protein_coding","-","HeLa","FDR>=0.1",0.167475193648345,6.543422075095,0.174029846185547,0.691993723751264,0.815000367333666,0.103391808183008
"STM14_4910","STM14_4910","SL1344_4033","fpr","fpr","ferredoxin-NADP reductase","protein_coding","-","HeLa","FDR>=0.1",-0.111276742220697,7.32696436944938,0.172874280593773,0.692951446905152,0.815659308551254,-0.068697359509075
"STM14_1033","STM14_1033","SL1344_0859","rumB","rumB","23S rRNA methyluridine methyltransferase","protein_coding","-","HeLa","FDR>=0.1",-0.102684781471659,7.74274355362726,0.17271240803809,0.693085911387317,0.815659308551254,-0.0633930613719685
"STM14_1276","STM14_1276","SL1344_1060","ycdC","ycdC","putative transcriptional repressor","protein_coding","-","HeLa","FDR>=0.1",-0.556018488068418,6.58497559095867,0.172569641993618,0.693204567079794,0.815659308551254,-0.343261324929622
"STnc610","STnc610","ncRNA0184","STnc610","STnc610","Intergenic",NA,"-","HeLa","FDR>=0.1",-7.62392464931782,2.79295998179426,0.193182555846975,0.693738055267555,0.81602878898906,-4.706675285888
"STM14_0374","STM14_0374","SL1344_0314","frsA","frsA","fermentation/respiration switch protein","protein_coding","-","HeLa","FDR>=0.1",-0.140659369690883,6.91361414601796,0.171605634050611,0.694007315051586,0.81602878898906,-0.0868368995635209
"STnc1710","STnc1710","ncRNA0266","STnc1710","STnc1710","Intergenic",NA,"-","HeLa","FDR>=0.1",0.277462861947693,4.44793933188347,0.170460124209988,0.694964717249674,0.816771062577103,0.171293350229768
"STM14_2155","STM14_2155","SL1344_1710","ychH","ychH","hypothetical protein","protein_coding","-","HeLa","FDR>=0.1",0.422496647553492,5.6633954757183,0.169360219879126,0.695887627006754,0.817411926484416,0.260830821509823
"STM14_2535","STM14_2535","SL1344_2022","pduK","pduK","polyhedral body protein","protein_coding","-","HeLa","FDR>=0.1",-0.227740117522512,4.38652492166733,0.169151550895184,0.696063120824432,0.817411926484416,-0.140596717839328
"STM14_3062","STM14_3062","SL1344_2461","upp","upp","uracil phosphoribosyltransferase","protein_coding","-","HeLa","FDR>=0.1",-0.383888308496839,7.17673620722381,0.169033141138126,0.696162762703637,0.817411926484416,-0.236995733464535
"STM14_0030","STM14_0030","SL1344_0023","bcfC","bcfC","fimbrial usher","protein_coding","-","HeLa","FDR>=0.1",0.102518812983811,9.6581861137091,0.168746155388519,0.696404434278274,0.817504057018954,0.0632905997375844
"STM14_0744","STM14_0744","SL1344_0625","dacA","dacA","D-alanyl-D-alanine carboxypeptidase fraction A","protein_coding","-","HeLa","FDR>=0.1",0.100766886938261,7.79743162668503,0.167976166332121,0.697054057958625,0.81807492415997,0.0622090377599182
"STM14_2606","STM14_2606","SL1344_2088","wcaE","wcaE","glycosyl transferase","protein_coding","-","HeLa","FDR>=0.1",0.129321425207192,6.67961808212194,0.167304400394655,0.697622264151771,0.818549993238749,0.079837352014355
"STM14_0532","STM14_0532","SL1344_0443","clpX","clpX","ATP-dependent protease ATP-binding subunit","protein_coding","-","HeLa","FDR>=0.1",-7.20034501540572,2.39799318573262,0.185723284611252,0.699054177241727,0.819846025240883,-4.44517587630006
"STM14_4057","STM14_4057","SL1344_3335","yhcO","yhcO","putative cytoplasmic protein","protein_coding","-","HeLa","FDR>=0.1",0.14847262724539,5.32064883164211,0.163765648120639,0.700638130638471,0.821511328737851,0.0916604606459834
"STM14_0538","STM14_0538","SL1344_0448","ybaW","ybaW","putative esterase","protein_coding","-","HeLa","FDR>=0.1",0.157148090830196,6.63845451923614,0.163056124746475,0.701247462785893,0.821733042541642,0.0970163097560453
"STM14_1855","STM14_1855","SL1344_1466","-","hyaC2","putative Ni/Fe hydrogenase 1 b-type cytochrome subunit","protein_coding","-","HeLa","FDR>=0.1",0.27328030310729,7.55566910588971,0.163001487190389,0.701294450209436,0.821733042541642,0.168711222620774
"STM14_2385","STM14_2385","SL1344_1894","yedE","yedE","putative inner membrane protein","protein_coding","-","HeLa","FDR>=0.1",0.107613492819615,7.85143346926788,0.162972507007458,0.701319376495412,0.821733042541642,0.0664358306751483
"STM14_3824","STM14_3824","SL1344_3132","exbD","exbD","biopolymer transport protein ExbD","protein_coding","-","HeLa","FDR>=0.1",-0.19807950845696,6.42743009103533,0.162596852340835,0.701642720875914,0.821844292873328,-0.122285564191487
"STM14_2667","STM14_2667","SL1344_2141","yehX","yehX","putative ABC-type proline/glycine betaine transport system ATPase component","protein_coding","-","HeLa","FDR>=0.1",0.315228359259931,4.30722097898513,0.171907773329702,0.70174247167483,0.821844292873328,0.19460810490467
"STM14_4757","STM14_4757","SL1344_3909","rarD","rarD","chloramphenicol resistance","protein_coding","-","HeLa","FDR>=0.1",-0.136969136817301,7.86090248540292,0.161806338018096,0.70232460516715,0.822201857343632,-0.0845587123221486
"STM14_3955","STM14_3955","SL1344_3246","yhbT","yhbT","putative lipid carrier protein","protein_coding","-","HeLa","FDR>=0.1",-0.299053709537029,7.30999585732745,0.16174676407217,0.702376072584029,0.822201857343632,-0.184622588571492
"STM14_2503","STM14_2503","SL1344_1991","erfK","erfK","hypothetical protein","protein_coding","-","HeLa","FDR>=0.1",0.165080741003669,8.05220358820392,0.161354655696059,0.70271510537488,0.822406156477092,0.101913578582859
"SraC","SraC","ncRNA0080","SraC","SraC","Antisense SdsR",NA,"-","HeLa","FDR>=0.1",-0.152925324033845,4.3334016132108,0.159774860991313,0.704086025270335,0.823314002359935,-0.0944093595259913
"STM14_4579","STM14_4579","SL1344_3763","ivbL","ivbL","ilvB operon leader peptide","protein_coding","-","HeLa","FDR>=0.1",0.135086768020464,4.01486504832979,0.159703694419314,0.704147970874418,0.823314002359935,0.0833966207351348
"STM14_0458","STM14_0458","SL1344_0382","yaiI","yaiI","hypothetical protein","protein_coding","-","HeLa","FDR>=0.1",-0.335189809526156,5.86545713403248,0.158721770733063,0.705004339336932,0.823965057966697,-0.206931425105235
"STM14_1759","STM14_1759","SL1344_1392","ydgK","ydgK","putative inner membrane protein","protein_coding","-","HeLa","FDR>=0.1",-0.513377938385493,6.48596591613322,0.158284888847255,0.705386365082456,0.824092287457734,-0.316936927640719
"STM14_4441","STM14_4441","SL1344_3648","selA","selA","selenocysteine synthase","protein_coding","-","HeLa","FDR>=0.1",0.181562189991614,7.71809860267321,0.157616869627731,0.705971711942058,0.824484100050774,0.112088499269428
"STM14_3253","STM14_3253","SL1344_2619","-","SL1344_2619","putative cytoplasmic protein","protein_coding","-","HeLa","FDR>=0.1",-0.302943539990976,6.67284714665527,0.156989974870829,0.70652235724532,0.824699306435386,-0.187023998567789
"STM14_1992","STM14_1992","SL1344_1578","hslJ","hslJ","heat-inducible protein","protein_coding","-","HeLa","FDR>=0.1",-0.186990203057903,5.45245502244616,0.156859495296089,0.706637129573968,0.824699306435386,-0.115439515461969
"STM14_4084","STM14_4084","SL1344_3359","yhdJ","yhdJ","putative methyltransferase","protein_coding","-","HeLa","FDR>=0.1",-0.182821886065053,7.66722592929253,0.156844964303435,0.7066499147975,0.824699306435386,-0.112866180142378
"STM14_2353","STM14_2353","SL1344_1868","ftn","ftn","ferritin","protein_coding","-","HeLa","FDR>=0.1",0.169007608089463,5.7922926936531,0.156405197399554,0.707037178607023,0.824959056054642,0.104337853364395
"STM14_4904","STM14_4904","SL1344_4028","yneC","yneC","autoinducer-2 (AI-2) modifying protein LsrG","protein_coding","-","HeLa","FDR>=0.1",-0.327516263139138,5.24141324729615,0.155844435236432,0.707531924623181,0.825151899985452,-0.20219411554406
"STM14_4090","STM14_4090","SL1344_3363","acrE","acrE","acriflavine resistance protein E precursor","protein_coding","-","HeLa","FDR>=0.1",0.115665897058173,7.86934845437833,0.154941525960801,0.708330747361021,0.825650805696234,0.0714070303872273
"STM14_4385","STM14_4385","SL1344_3604","lpfC","lpfC","long polar fimbrial outer membrane usher protein","protein_coding","-","HeLa","FDR>=0.1",-0.105513090486313,9.90692973194126,0.154835764208604,0.708424496189256,0.825650805696234,-0.0651391347859177
"STM14_3500","STM14_3500","SL1344_2880","-","SL1344_2880","putative cytoplasmic protein","protein_coding","-","HeLa","FDR>=0.1",-0.226994388121748,6.43485367213378,0.154645616675461,0.708593140723472,0.825650805696234,-0.140136337352639
"STnc3140","STnc3140","ncRNA0300","STnc3140","STnc3140","Antisense",NA,"-","HeLa","FDR>=0.1",-7.6264002057036,2.79545787987577,0.172607454346827,0.709230771924089,0.825650805696234,-4.70820358536573
"STnc3300","STnc3300","ncRNA0312","STnc3300","STnc3300","Overlap",NA,"-","HeLa","FDR>=0.1",-7.5563319749443,2.72965840568968,0.172470931416457,0.709317727900964,0.825650805696234,-4.66494654582112
"STM14_1158","STM14_1158","SL1344_0958","-","SL1344_0958","hypothetical protein","protein_coding","-","HeLa","FDR>=0.1",-0.217347373744895,4.1632624194887,0.162486169415322,0.70947960859188,0.825650805696234,-0.134180695575119
"STM14_3149","STM14_3149","SL1344_2531","yfhB","yfhB","hypothetical protein","protein_coding","-","HeLa","FDR>=0.1",-0.179242067921459,6.60663411647239,0.1536452193988,0.709482423362401,0.825650805696234,-0.110656158092129
"STM14_0902","STM14_0902","SL1344_0754","-","SL1344_0754","putative inner membrane protein","protein_coding","-","HeLa","FDR>=0.1",0.148436803732009,7.29442305687486,0.153394991881648,0.7097053901138,0.825650805696234,0.0916383447866538
"STM14_1162","STM14_1162","SL1344_0961","-","SL1344_0961","putative molecular chaperone","protein_coding","-","HeLa","FDR>=0.1",-0.0992012549903478,7.70981975731977,0.15324063921361,0.709843033653208,0.825650805696234,-0.0612424855528868
"STM14_2424","STM14_2424","SL1344_1927","-","SL1344_1927","putative cytoplasmic protein","protein_coding","-","HeLa","FDR>=0.1",-0.32171684671911,2.80404401118855,0.161731024425237,0.709937716137688,0.825650805696234,-0.198613811279227
"STM14_4711","STM14_4711","SL1344_3873","gppA","gppA","guanosine pentaphosphate phosphohydrolase","protein_coding","-","HeLa","FDR>=0.1",-0.0912851024453991,8.22425503032172,0.152069607623435,0.710889961590857,0.826566345777299,-0.0563554016352928
"STM14_5070","STM14_5070","SL1344_4153","-","SL1344_4153","putative soluble lytic murein transglycosylase","protein_coding","-","HeLa","FDR>=0.1",0.132879737851456,7.75558834099074,0.151441981715663,0.711453022497442,0.827029053072566,0.0820340975165182
"STM14_0094","STM14_0094","SL1344_0080","yaaU","yaaU","putative transport protein","protein_coding","-","HeLa","FDR>=0.1",0.0914877009942062,8.53614265920586,0.149663737352553,0.713055808488396,0.828238466908514,0.0564804770559572
"STM14_1090","STM14_1090","SL1344_0903","dmsB","dmsB","anaerobic dimethyl sulfoxide reductase subunit B","protein_coding","-","HeLa","FDR>=0.1",-0.205093432721388,5.17812599044822,0.149632844951189,0.713083751136703,0.828238466908514,-0.126615652106959
"STM14_1365","STM14_1365","SL1344_1129","plsX","plsX","putative glycerol-3-phosphate acyltransferase PlsX","protein_coding","-","HeLa","FDR>=0.1",-0.226051387447746,7.09376463207179,0.149502028032487,0.71320211450606,0.828238466908514,-0.139554170270584
"STM14_1873","STM14_1873","SL1344_1481","-","SL1344_1481","hypothetical protein","protein_coding","-","HeLa","FDR>=0.1",-0.157822466864506,6.01373418369836,0.149371614892088,0.713320172937378,0.828238466908514,-0.0974326398170154
"STM14_4010","STM14_4010","SL1344_3294","ptsN","ptsN","sugar-specific enzyme IIA component of PTS","protein_coding","-","HeLa","FDR>=0.1",-0.383584375268985,6.3027624982818,0.149050049937948,0.713611532553899,0.828305274742979,-0.236808098476271
"STM14_2707","STM14_2707","SL1344_2171","fghA","yeiG","S-formylglutathione hydrolase","protein_coding","-","HeLa","FDR>=0.1",0.0969922346581865,7.56981847070627,0.148847976984836,0.713794812681278,0.828305274742979,0.0598787336951952
"STM14_0226","STM14_0226","SL1344_0191","mrcB","mrcB","penicillin-binding protein 1b","protein_coding","-","HeLa","FDR>=0.1",0.113515478130744,9.33629572972875,0.148619089993128,0.714002589149692,0.828305274742979,0.0700794564557429
"STM14_1268","STM14_1268","SL1344_1054","scsC","scsC","suppression of copper sensitivity protein","protein_coding","-","HeLa","FDR>=0.1",-0.140172618455964,6.26072145084408,0.148578819550446,0.714039164771448,0.828305274742979,-0.0865364007898383
"STM14_4173","STM14_4173","SL1344_3433","crp","crp","cAMP-regulatory protein","protein_coding","-","HeLa","FDR>=0.1",-7.73704151470503,2.89941965304644,0.165379815449299,0.714967456825488,0.829062472408342,-4.77650865639262
"STM14_2209","STM14_2209","SL1344_1756","-","SL1344_1756","putative diguanylate cyclase/phosphodiesterase","protein_coding","-","HeLa","FDR>=0.1",-0.110057141306573,8.28888729565932,0.14608944110563,0.716311497648052,0.830364335042604,-0.0679444316215115
