"locus_tag","gene_name","gene_function","DNA_molecule","COG","description","theme","model","FDR","logFC","zscore","DE"
"SL1344_3592","dppF","Oligopeptide/dipeptide transporter, C-terminal region","Chromosome","P","Inorganic ion transport and metabolism","Metabolism","Balb/c",0.651695597995278,-0.574280082918273,-0.253042754053237,"FDR>=0.05"
"SL1344_3593","dppD","Oligopeptide/dipeptide transporter, C-terminal region","Chromosome","P","Inorganic ion transport and metabolism","Metabolism","Balb/c",0.803904007975201,0.460020063219319,0.202696814984835,"FDR>=0.05"
"SL1344_3595","dppB","Binding-protein-dependent transport system inner membrane component","Chromosome","P","Inorganic ion transport and metabolism","Metabolism","Balb/c",0.318078372019813,-0.916604053150254,-0.403879606631783,"FDR>=0.05"
"SL1344_3596","dppA","Bacterial extracellular solute-binding proteins, family 5 Middle","Chromosome","E","Amino acid transport and metabolism","Metabolism","Balb/c",0.481490293759877,0.805942306717158,0.355119160433692,"FDR>=0.05"
"SL1344_3597","SL1344_3597","Permease family","Chromosome","F","Nucleotide transport and metabolism","Metabolism","Balb/c",0.78104792406561,-0.706650067829274,-0.311368415228277,"FDR>=0.05"
"SL1344_3598","SL1344_3598","Arylsulfotransferase (ASST)","Chromosome","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling","Balb/c",1,0.00929093386029678,0.00409382731817733,"FDR>=0.05"
"SL1344_3600","yhjW","Domain of unknown function (DUF1705)","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.700939140673532,-0.509232690268527,-0.224381179553854,"FDR>=0.05"
"SL1344_3601","lpfE","Fimbrial protein","Chromosome","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling","Balb/c",0.635951759544991,0.93421515315819,0.411639515743152,"FDR>=0.05"
"SL1344_3602","lpfD","Fimbrial protein","Chromosome","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling","Balb/c",0.783092638328012,0.456530092244578,0.201159042923288,"FDR>=0.05"
"SL1344_3604","lpfC","PapC C-terminal domain","Chromosome","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling","Balb/c",0.400049297709762,-0.829653672083659,-0.365567005262669,"FDR>=0.05"
"SL1344_3605","lpfB","Pili assembly chaperone PapD, C-terminal domain","Chromosome","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","Balb/c",0.0112375517449376,-1.68843167334793,-0.743966948119769,"Attenuated"
"SL1344_3606","lpfA","Fimbrial protein","Chromosome","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling","Balb/c",0.746294876009232,0.518962043378596,0.228668185806304,"FDR>=0.05"
"SL1344_3607","yhjY","Autotransporter beta-domain","Chromosome","N","Cell motility","Cellular processes and signaling","Balb/c",0.976641667221217,0.0996290908758981,0.0438991709601832,"FDR>=0.05"
"SL1344_3608","tag","Methyladenine glycosylase","Chromosome","L","Replication, recombination and repair ","Information storage and processing","Balb/c",0.492716853966853,-0.861605268611893,-0.379645710449199,"FDR>=0.05"
"SL1344_3610","bisC","Molydopterin dinucleotide binding domain","Chromosome","C","Energy production and conversion","Metabolism","Balb/c",0.0822979384715699,-1.25105712931172,-0.55124833838966,"FDR>=0.05"
"SL1344_3611","yiaD","YMGG-like Gly-zipper","Chromosome","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","Balb/c",0.13973541990949,1.24649743153325,0.549239216851523,"FDR>=0.05"
"SL1344_3613","yiaF","Protein of unknown function (DUF3053)","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.203024163569838,-1.05824933207409,-0.466292203801076,"FDR>=0.05"
"SL1344_3614","yiaG","Helix-turn-helix XRE-family like proteins","Chromosome","K","Transcription","Information storage and processing","Balb/c",0.707201778926201,-0.502269992537968,-0.221313233682516,"FDR>=0.05"
"SL1344_3615","cspA","SMART Cold shock protein","Chromosome","K","Transcription","Information storage and processing","Balb/c",0.735000665123995,-0.5428371249107,-0.239188168239665,"FDR>=0.05"
"SL1344_3616","SL1344_3616","-","Chromosome","-","no category","no theme","Balb/c",0.528127669841654,0.75014947418543,0.330535386034766,"FDR>=0.05"
"SL1344_3617","SL1344_3617","Acetyltransferase (GNAT) domain","Chromosome","K","Transcription","Information storage and processing","Balb/c",0.409012955810051,-0.866779234936215,-0.381925494699128,"FDR>=0.05"
"SL1344_3619","yafP","Acetyltransferase (GNAT) domain","Chromosome","K","Transcription","Information storage and processing","Balb/c",0.962686502919752,0.211966041578619,0.0933977557679809,"FDR>=0.05"
"SL1344_3623","yiaH","Responsible for the incorporation of O-acetyl groups into the enterobacterial common antigen (ECA) trisaccharide repeat units","Chromosome","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","Balb/c",0.336672183903315,-0.870237262722998,-0.383449191760523,"FDR>=0.05"
"SL1344_3625","xylB","FGGY family of carbohydrate kinases, N-terminal domain","Chromosome","F","Nucleotide transport and metabolism","Metabolism","Balb/c",0.139776865983945,-1.14342799299086,-0.503824139151189,"FDR>=0.05"
"SL1344_3626","xylA","Belongs to the xylose isomerase family","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.140098509355218,-1.18126641365997,-0.520496732298563,"FDR>=0.05"
"SL1344_3627","xylR","Periplasmic binding protein domain","Chromosome","K","Transcription","Information storage and processing","Balb/c",0.649624123440988,0.616746530326053,0.271754576257335,"FDR>=0.05"
"SL1344_3628","bax","Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.491821599422781,-0.757536579656986,-0.333790337004867,"FDR>=0.05"
"SL1344_3629","malS","Alpha-amylase domain","Chromosome","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","Balb/c",0.511456492612392,0.770987126792576,0.339716998214179,"FDR>=0.05"
"SL1344_3630","avtA","Aminotransferase class I and II","Chromosome","H","Coenzyme transport and metabolism","Metabolism","Balb/c",0.709433547048885,0.594838326369421,0.262101251285006,"FDR>=0.05"
"SL1344_3631","ysaA","4Fe-4S dicluster domain","Chromosome","C","Energy production and conversion","Metabolism","Balb/c",0.858069932730528,-0.30544172619529,-0.134585575746374,"FDR>=0.05"
"SL1344_3632","yiaJ","helix_turn_helix isocitrate lyase regulation","Chromosome","K","Transcription","Information storage and processing","Balb/c",0.452672742497876,-0.75536695505152,-0.332834343924558,"FDR>=0.05"
"SL1344_3633","yiaK","Catalyzes the reduction of 2,3-diketo-L-gulonate in the presence of NADH, to form 3-keto-L-gulonate","Chromosome","C","Energy production and conversion","Metabolism","Balb/c",0.0963092580181413,-1.24358761767961,-0.547957077120042,"FDR>=0.05"
"SL1344_3634","yiaL","Domain of unknown function (DUF386)","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.746294876009232,0.522762812844522,0.230342903773697,"FDR>=0.05"
"SL1344_3635","SL1344_3635","Domain of unknown function (DUF4862)","Chromosome","L","Replication, recombination and repair ","Information storage and processing","Balb/c",1,0.028814124779284,0.0126962534600408,"FDR>=0.05"
"SL1344_3636","yiaM","Tripartite ATP-independent periplasmic transporters, DctQ component","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.628488789292716,0.670597857218791,0.29548287273092,"FDR>=0.05"
"SL1344_3637","yiaN","Tripartite ATP-independent periplasmic transporter, DctM component","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",3.17e-13,-4.15298093446007,-1.82991150911273,"Attenuated"
"SL1344_3638","yiaO","TIGRFAM TRAP dicarboxylate transporter, DctP subunit","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.955154696688144,-0.127037339843937,-0.0559759589403723,"FDR>=0.05"
"SL1344_3639","lyxK","FGGY family of carbohydrate kinases, N-terminal domain","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.187169098278209,-1.07114767564514,-0.471975549745024,"FDR>=0.05"
"SL1344_3640","sgbH","Orotidine 5'-phosphate decarboxylase / HUMPS family","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.567508460692913,-0.997302731727648,-0.439437545141357,"FDR>=0.05"
"SL1344_3641","sgbU","Xylose isomerase-like TIM barrel","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.177796947773253,1.18520397488414,0.522231724275569,"FDR>=0.05"
"SL1344_3642","sgbE","Class II Aldolase and Adducin N-terminal domain","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.917196047890508,-0.215359852196144,-0.094893157072915,"FDR>=0.05"
"SL1344_3643","SL1344_3643","helix_turn_helix, arabinose operon control protein","Chromosome","K","Transcription","Information storage and processing","Balb/c",0.663459185148836,0.607491239612374,0.267676454237412,"FDR>=0.05"
"SL1344_3644","SL1344_3644","Beta-L-arabinofuranosidase, GH127","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.619827388764014,-0.683363509862896,-0.301107751598278,"FDR>=0.05"
"SL1344_3645","aldB","Aldehyde dehydrogenase family","Chromosome","C","Energy production and conversion","Metabolism","Balb/c",0.281929481886307,-1.03032593650116,-0.453988428816601,"FDR>=0.05"
"SL1344_3646","SL1344_3646","ROK family","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.941307167953919,0.195925705588006,0.0863299661723916,"FDR>=0.05"
"SL1344_3647","selB","Elongation factor SelB, winged helix","Chromosome","J"," Translation, ribosomal structure and biogenesis","Information storage and processing","Balb/c",0.000133438736478754,-2.25654945503092,-0.994294431833214,"Attenuated"
"SL1344_3648","selA","Converts seryl-tRNA(Sec) to selenocysteinyl-tRNA(Sec) required for selenoprotein biosynthesis","Chromosome","J"," Translation, ribosomal structure and biogenesis","Information storage and processing","Balb/c",0.179890306809251,-1.09450687740312,-0.482268222120648,"FDR>=0.05"
"SL1344_3649","yibF","Glutathione S-transferase, C-terminal domain","Chromosome","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling","Balb/c",0.926447225011714,0.430218409325219,0.189565430489688,"FDR>=0.05"
"SL1344_3651","mtlD","Mannitol dehydrogenase C-terminal domain","Chromosome","C","Energy production and conversion","Metabolism","Balb/c",6.72e-19,-4.90864323592565,-2.16287599035571,"Attenuated"
"SL1344_3654","yibL","Protein of unknown function (DUF2810)","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.881458350270993,0.31399968739492,0.138356436229695,"FDR>=0.05"
"SL1344_3656","sadA","YadA-like membrane anchor domain","Chromosome","UW"," Intracellular trafficking, secretion, and vesicular transport;NA","Cellular processes and signaling;NA","Balb/c",0.0791993469586993,1.75540390086275,0.773476654967537,"FDR>=0.05"
"SL1344_3657","lctP","L-lactate permease","Chromosome","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling","Balb/c",0.23919198810911,-1.15985911776508,-0.511064120457755,"FDR>=0.05"
"SL1344_3659","lctD","Catalyzes the conversion of L-lactate to pyruvate. Is coupled to the respiratory chain","Chromosome","H","Coenzyme transport and metabolism","Metabolism","Balb/c",0.572412284189212,0.708162222747074,0.312034710049109,"FDR>=0.05"
"SL1344_3660","yibK","Methylates the ribose at the nucleotide 34 wobble position in the two leucyl isoacceptors tRNA(Leu)(CmAA) and tRNA(Leu)(cmnm5UmAA). Catalyzes the methyl transfer from S- adenosyl-L-methionine to the 2'-OH of the wobble nucleotide","Chromosome","J"," Translation, ribosomal structure and biogenesis","Information storage and processing","Balb/c",7.68e-05,-2.53901586797638,-1.11875648647395,"Attenuated"
"SL1344_3662","SL1344_3662","Mandelate racemase / muconate lactonizing enzyme, C-terminal domain","Chromosome","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","Balb/c",0.730087779507364,-0.465125379768276,-0.204946350356664,"FDR>=0.05"
"SL1344_3663","SL1344_3663","Major Facilitator Superfamily","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.487307275531321,-0.73625750197559,-0.324414221446669,"FDR>=0.05"
"SL1344_3669","yibN","Rhodanese-like domain","Chromosome","P","Inorganic ion transport and metabolism","Metabolism","Balb/c",0.123001757960464,-1.15437327801388,-0.50864691665733,"FDR>=0.05"
"SL1344_3670","pmgI","Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.00800507905479299,-1.65745414423795,-0.730317442394408,"Attenuated"
"SL1344_3671","yibP","Peptidase family M23","Chromosome","D","Cell cycle control, cell division, chromosome partitioning","Cellular processes and signaling","Balb/c",7.1e-14,-3.90044312674748,-1.71863677703177,"Attenuated"
"SL1344_3672","yigQ","Divergent polysaccharide deacetylase","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.130406929487271,-1.13116579411357,-0.498421095119277,"FDR>=0.05"
"SL1344_3673","yibD","Glycosyltransferase like family 2","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.569565826877482,0.696724989850381,0.306995167503561,"FDR>=0.05"
"SL1344_3674","tdh","Catalyzes the NAD( )-dependent oxidation of L-threonine to 2-amino-3-ketobutyrate","Chromosome","C","Energy production and conversion","Metabolism","Balb/c",0.634199848083226,-0.654691131932178,-0.288473955489634,"FDR>=0.05"
"SL1344_3675","kbl","Catalyzes the cleavage of 2-amino-3-ketobutyrate to glycine and acetyl-CoA","Chromosome","H","Coenzyme transport and metabolism","Metabolism","Balb/c",0.455873492435105,-0.774624199972841,-0.341319587336808,"FDR>=0.05"
"SL1344_3676","rfaD","Catalyzes the interconversion between ADP-D-glycero- beta-D-manno-heptose and ADP-L-glycero-beta-D-manno-heptose via an epimerization at carbon 6 of the heptose","Chromosome","F","Nucleotide transport and metabolism","Metabolism","Balb/c",1.2e-43,-15,-6.6093904763518,"Attenuated"
"SL1344_3677","rfaF","Glycosyltransferase family 9 (heptosyltransferase)","Chromosome","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","Balb/c",1.84e-41,-15,-6.6093904763518,"Attenuated"
"SL1344_3679","rfaL","O-antigen ligase like membrane protein","Chromosome","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","Balb/c",0.0563057793333368,1.46558122186097,0.645773238005862,"FDR>=0.05"
