"locus_tag","logFC","logCPM","F","PValue","FDR","gene_name","gene_function","DNA_molecule","DE","spi","COG","description","theme","SL1344_tag"
"STMMW_ncRNA_75",-0.114489349799082,4.25618400868244,0.122495444920427,0.734530340321219,0.873217109614672,"STnc1880","noncoding RNA","Chromosome","FDR>=0.05","-",NA,"no category","no theme","STMMW_ncRNA_75"
"SLT-BT0961",-0.0226804017964954,8.35223412954791,0.121897508033953,0.734648401960177,0.873217109614672,"trbC","conjugative transfer assembly protein","pSLT-BT","FDR>=0.05","-",NA,"no category","no theme","SLT-BT0961"
"STMMW_ncRNA_99",0.140360543704276,2.55440439612727,0.121324597045694,0.735245451824606,0.873712471687602,"STnc3460","noncoding RNA","Chromosome","FDR>=0.05","-",NA,"no category","no theme","STMMW_ncRNA_99"
"STMMW_44791",0.0219561268533564,8.53396600561548,0.121040014828883,0.735542618110993,0.873851318304945,"tsr","methyl-accepting chemotaxis protein","Chromosome","FDR>=0.05","-","NT","Cell motility;Signal transduction mechanisms","Cellular processes and signaling","SL1344_4464"
"STMMW_44391",-0.0346428356655093,7.63060184026389,0.120310395188007,0.736306312467601,0.874544213288724,"STMMW_44391","putative ABC-type sugar/spermidine/putrescine transport systems, atpase component","Chromosome","FDR>=0.05",NA,"S","Function Unknown","Poorly characterised","SL1344_4423"
"STMMW_20442",-0.122272005736149,3.0099090118137,0.120058823172733,0.736570240697071,0.874643319386917,"STMMW_20442","hypothetical protein","Chromosome","FDR>=0.05",NA,NA,"no category","no theme","STMMW_20442"
"STMMW_38101",-0.017892764417806,10.1998852941815,0.1196004059531,0.737051978935127,0.875000952944543,"torS","Two-component sensor protein histidine protein kinase","Chromosome","FDR>=0.05","-","T","Signal transduction mechanisms","Cellular processes and signaling","SL1344_3792"
"STMMW_29951",0.0588948003681658,5.14030158273018,0.119342040158533,0.737323948610731,0.875009334234932,"STMMW_29951","hypothetical protein (assiciated with virulence)","Chromosome","FDR>=0.05",NA,"S","Function Unknown","Poorly characterised","SL1344_3012"
"STMMW_22461",0.0246189698621495,8.31782539649286,0.119250711835883,0.737420165294152,0.875009334234932,"rtn","rtn protein","Chromosome","FDR>=0.05","-","T","Signal transduction mechanisms","Cellular processes and signaling","SL1344_2192"
"STMMW_26341",-0.0589186702428842,5.51978609651978,0.118180266803108,0.73855102353395,0.875989271112336,"STMMW_26341","putative putative bacteriophage protein","Chromosome","FDR>=0.05",NA,"S","Function Unknown","Poorly characterised","SL1344_2578"
"STMMW_37861",0.0673342609376356,5.05566560361972,0.117995392867924,0.738746916255981,0.875989271112336,"STMMW_37861","conserved hypothetical protein","Chromosome","FDR>=0.05",NA,NA,"no category","no theme","STMMW_37861"
"STMMW_40451",-0.0246326761049173,8.10400296240197,0.117956348240894,0.738788310160156,0.875989271112336,"STMMW_40451","putative ribulose-phosphate 3-epimerase","Chromosome","FDR>=0.05",NA,"G","Carbohydrate transport and metabolism","Metabolism","SL1344_4029"
"STMMW_25002",0.124107685711476,3.20841422706095,0.117780563782204,0.73897476724686,0.875996018120911,"ypfM","conserved sORF","Chromosome","FDR>=0.05","-",NA,"no category","no theme","STMMW_25002"
"STMMW_30911",-0.0454060722601369,6.14980356617988,0.116560528682616,0.740273223826136,0.876678634383673,"STMMW_30911","conserved hypothetical protein","Chromosome","FDR>=0.05",NA,"S","Function Unknown","Poorly characterised","SL1344_3105"
"STMMW_01101",0.027284062606453,7.60388160497025,0.116559264317525,0.740274573427482,0.876678634383673,"araC","arabinose operon regulatory protein","Chromosome","FDR>=0.05","-","K","Transcription","Information storage and processing","SL1344_0104"
"STMMW_28031",0.0405865806427821,7.16105024818449,0.116510797046252,0.740326314306909,0.876678634383673,"norW","Nitric oxide reductase FlRd-NAD","Chromosome","FDR>=0.05","-","C","Energy production and conversion","Metabolism","SL1344_2821"
"STMMW_07781",0.212692844877359,2.80973623248268,0.118984732590301,0.740368939214887,0.876678634383673,"STMMW_07781","galactosyltransferase","Chromosome","FDR>=0.05",NA,"M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","SL1344_0703"
"STMMW_27371",0.0527408074624398,6.01598370430394,0.116266534512535,0.740587259788415,0.876678634383673,"fljA","repressor of phase 1 flagellin gene","Chromosome","FDR>=0.05","-","N","Cell motility","Cellular processes and signaling","SL1344_2755"
"STMMW_37671",0.0324831976157068,7.08872064719523,0.116220889688502,0.740636056369533,0.876678634383673,"STMMW_37671","putative DNA-binding protein","Chromosome","FDR>=0.05",NA,"K","Transcription","Information storage and processing","SL1344_3744"
"STMMW_28481",-0.0357799346030992,7.00468148772537,0.115915752193782,0.740962541214439,0.876780749509981,"sicA","unknown function","Chromosome","FDR>=0.05","SPI-1","K","Transcription","Information storage and processing","SL1344_2865"
"STMMW_ncRNA_145",0.153929094769258,5.6724566547253,0.125369110640516,0.741084182829732,0.876780749509981,"STnc700","noncoding RNA","Chromosome","FDR>=0.05",NA,NA,"no category","no theme","STMMW_ncRNA_145"
"STMMW_32481",-0.0404293398095123,6.50807875596012,0.114754425284386,0.74220956120959,0.877578039894029,"garRb","2-hydroxy-3-oxopropionate reductase","Chromosome","FDR>=0.05","-","I","Lipid transport and metabolism","Metabolism","SL1344_3221"
"STMMW_ncRNA_55",0.0701374503755705,4.67584360345228,0.114726652000103,0.742239470631336,0.877578039894029,"SroC","noncoding RNA","Chromosome","FDR>=0.05","-",NA,"no category","no theme","STMMW_ncRNA_55"
"STMMW_40551",0.0196130825148114,9.05554560705967,0.114462685591992,0.742523943179839,0.877578039894029,"menA","menaquinone biosynthetic protein","Chromosome","FDR>=0.05","-","H","Coenzyme transport and metabolism","Metabolism","SL1344_4039"
"PBT1-0011",-0.129932032070964,4.01627278781183,0.115654192923434,0.742531407368849,0.877578039894029,"trbB","TrbB protein, possible conjugal transfer protein","pPBT1","FDR>=0.05","-",NA,"no category","no theme","PBT1-0011"
"STMMW_36021",0.0199271643276623,9.04107534112675,0.114333271560642,0.742663545523197,0.877578039894029,"yhjJ","putative zinc-protease precursor","Chromosome","FDR>=0.05","-","S","Function Unknown","Poorly characterised","SL1344_3578"
"STMMW_33051",0.0447506128634583,6.11284612174872,0.113938037512231,0.74309044596513,0.877868430313755,"nlp","Ner-like regulatory protein","Chromosome","FDR>=0.05","-","K","Transcription","Information storage and processing","SL1344_3278"
"STMMW_39981",-0.0189575674374407,8.7788409610737,0.1135295819713,0.743532502978708,0.87798686381504,"fdhE","FdhE protein","Chromosome","FDR>=0.05","-","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling","SL1344_3981"
"STMMW_09131",-0.0480033357030469,5.87389077540887,0.113510615138814,0.743553051815296,0.87798686381504,"yliJ","glutathione s-transferase family protein","Chromosome","FDR>=0.05","-","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling","SL1344_0838"
"STMMW_41871",0.123309173118142,2.94073887623785,0.112628321959015,0.744511076924915,0.878627517163087,"lexA","LexA repressor","Chromosome","FDR>=0.05",NA,"K","Transcription","Information storage and processing","SL1344_4174"
"STMMW_ncRNA_243",-0.044620435078301,5.97065416244475,0.112606423791728,0.74453490824551,0.878627517163087,"STnc1430","noncoding RNA","Chromosome","FDR>=0.05",NA,NA,"no category","no theme","STMMW_ncRNA_243"
"STMMW_23051",-0.0339430904625149,7.26017445751063,0.11251030746002,0.744639540443417,0.878627517163087,"STMMW_23051","putative transcriptional regulator","Chromosome","FDR>=0.05",NA,"K","Transcription","Information storage and processing","SL1344_2250"
"STMMW_25481",-0.0255486567753919,8.11608670125258,0.111638011314685,0.745591424511027,0.879536524630096,"pbpC","penicillin-binding protein 1C","Chromosome","FDR>=0.05","-","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","SL1344_2493"
"STMMW_42771",0.0194144617868541,8.77995917351221,0.111116201118764,0.746162840404933,0.879968600506817,"yjeH","putative permease","Chromosome","FDR>=0.05","-","E","Amino acid transport and metabolism","Metabolism","SL1344_4265"
"STMMW_16001",0.112143890167975,3.43472819793761,0.110737843631271,0.746578108010949,0.879968600506817,"ydcN","putative DNA-binding protein","Chromosome","FDR>=0.05","-","K","Transcription","Information storage and processing","SL1344_1535"
"STMMW_04532",0.0486749033426429,5.91909130545596,0.11072939743016,0.746587387238029,0.879968600506817,"STMMW_04532","hypothetical protein","Chromosome","FDR>=0.05",NA,NA,"no category","no theme","STMMW_04532"
"STMMW_33931",0.0329940582084764,7.18746773579643,0.110641437812375,0.746684045663234,0.879968600506817,"yrdB","conserved hypothetical protein","Chromosome","FDR>=0.05","-","S","Function Unknown","Poorly characterised","SL1344_3367"
"STMMW_40791",0.0158693565024995,10.5795329474934,0.109991368670724,0.74739974264667,0.880597897608987,"pflD","formate acetyltransferase 2 (ec 2.3.1.54) (pyruvate formate-lyase 2)","Chromosome","FDR>=0.05","-","C","Energy production and conversion","Metabolism","SL1344_4063"
"STMMW_40601",0.114493766933953,5.39201414927537,0.113725405466516,0.747884196410327,0.880954500681683,"priA","primosomal protein replication factor","Chromosome","FDR>=0.05","-","L","Replication, recombination and repair ","Information storage and processing","SL1344_4044"
"STMMW_06211",0.0505164698206814,5.92933163064068,0.109168001203286,0.748309642448045,0.881068139417513,"STMMW_06211","","Chromosome","FDR>=0.05",NA,"L","Replication, recombination and repair ","Information storage and processing","SL1344_0546"
"STMMW_19471",0.0597351956639496,5.92812560172188,0.109096530075619,0.748448714629499,0.881068139417513,"STMMW_19471","putative exported protein","Chromosome","FDR>=0.05",NA,"-","no category","no theme","SL1344_1896"
"STMMW_16651",-0.0426504532836925,6.15762789368777,0.108972629600315,0.74852611019024,0.881068139417513,"STMMW_16651","putative lipoprotein","Chromosome","FDR>=0.05",NA,"-","no category","no theme","SL1344_1600"
"STMMW_18481",-0.0460822326409841,5.889051869269,0.108111375854302,0.749482959505321,0.881980189840405,"STMMW_18481","putative acetyltransferase","Chromosome","FDR>=0.05",NA,"K","Transcription","Information storage and processing","SL1344_1787"
"STMMW_19101",0.0432239824502823,6.11597070162637,0.107670547838446,0.749974367132238,0.882344205662254,"yecG","conserved hypothetical protein","Chromosome","FDR>=0.05","-","T","Signal transduction mechanisms","Cellular processes and signaling","SL1344_1861"
"STMMW_00701",-0.0282135457570059,7.81589516165941,0.107274314968051,0.750417023313552,0.882650702664436,"caiF","transcriptional activator CaiF","Chromosome","FDR>=0.05","-","K","Transcription","Information storage and processing","SL1344_0069"
"STMMW_11521",0.0261606383500916,8.21901430112652,0.106349158712899,0.751454140809331,0.883656094725072,"csgA","major curlin subunit precursor","Chromosome","FDR>=0.05","-","S","Function Unknown","Poorly characterised","SL1344_1081"
"STMMW_30611",-0.0357559224203458,6.70157497015385,0.105457196952149,0.752458825538171,0.884092071802546,"yggS","conserved hypothetical protein","Chromosome","FDR>=0.05","-","E","Amino acid transport and metabolism","Metabolism","SL1344_3075"
"STMMW_01831",-0.0298701406981767,8.63612213868013,0.10679323646033,0.752526415305448,0.884092071802546,"stiA","putative fimbrial subunit","Chromosome","FDR>=0.05","-","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling","SL1344_0178"
"STMMW_00571",0.0459957234064983,5.81979108927054,0.105370251298787,0.752557012216586,0.884092071802546,"oadG","oxaloacetate decarboxylase gamma chain 1","Chromosome","FDR>=0.05",NA,"C","Energy production and conversion","Metabolism","SL1344_0057"
"STMMW_33791",0.0418126893889361,6.04090795312106,0.105245904694344,0.752697513878144,0.884092071802546,"yhdT","conserved hypothetical protein","Chromosome","FDR>=0.05","-","S","Function Unknown","Poorly characterised","SL1344_3354"
"STMMW_ncRNA_93",-0.16140811044688,2.63841847641996,0.105370842907094,0.752737079706419,0.884092071802546,"STnc3440","noncoding RNA","Chromosome","FDR>=0.05",NA,NA,"no category","no theme","STMMW_ncRNA_93"
"STMMW_35201",0.0166471378160044,10.0763138567149,0.104717900585103,0.753295149225011,0.884119639138806,"STMMW_35201","putative dehydratase","Chromosome","FDR>=0.05",NA,"E","Amino acid transport and metabolism","Metabolism","SL1344_3498"
"STMMW_35071",-0.0275274077666648,7.36441226099824,0.104614106577854,0.75341282859245,0.884119639138806,"STMMW_35071","conserved hypothetical protein (homologue of DnaJ: DNA damage inducible protein)","Chromosome","FDR>=0.05",NA,"K","Transcription","Information storage and processing","SL1344_3484"
"STMMW_25861",0.0333652468024087,7.42984861149983,0.104433392560681,0.753617873522039,0.884119639138806,"STMMW_25861","putative PTS system IIBC component","Chromosome","FDR>=0.05",NA,"G","Carbohydrate transport and metabolism","Metabolism","SL1344_2532"
"STMMW_36121",-0.055734574525497,5.04822058909842,0.104419626279584,0.753633501363271,0.884119639138806,"yhjT","putative membrane protein","Chromosome","FDR>=0.05","-","S","Function Unknown","Poorly characterised","SL1344_3588"
"STMMW_06891",0.0222045118539697,8.16383811075193,0.104364469352691,0.753696128460108,0.884119639138806,"citC","[citrate (PRO-3S)-lyase] ligase","Chromosome","FDR>=0.05","-","H","Coenzyme transport and metabolism","Metabolism","SL1344_0612"
"STMMW_14891",0.0582418389582399,4.91472625717712,0.104224435844109,0.753855210260328,0.884119639138806,"bioDb","DTB synthetase","Chromosome","FDR>=0.05","-","H","Coenzyme transport and metabolism","Metabolism","SL1344_1419"
"STMMW_10721",-0.0318607003524169,6.71267932248234,0.103818626073634,0.754316894483567,0.884447053149616,"ycbW","conserved hypothetical protein","Chromosome","FDR>=0.05","-","D","Cell cycle control, cell division, chromosome partitioning","Cellular processes and signaling","SL1344_0999"
"STMMW_43761",-0.0402083375866926,8.56359037176139,0.107162938934423,0.754715920449617,0.884700858853131,"STMMW_43761","alpha-ketoglutarate permease","Chromosome","FDR>=0.05",NA,"G","Carbohydrate transport and metabolism","Metabolism","SL1344_4364"
"STMMW_40301",-0.0165863652481975,10.6589587834148,0.102999515029681,0.755251856143673,0.884852834314411,"STMMW_40301","putative sugar transport protein","Chromosome","FDR>=0.05",NA,"G","Carbohydrate transport and metabolism","Metabolism","SL1344_4014"
"STMMW_35081",0.0211668150089497,8.67008191722976,0.102984019540968,0.755269583034654,0.884852834314411,"rtcA","rna 3'-terminal phosphate cyclase (ec 6.5.1.4) (rna-3'-phosphate cyclase) (rna cyclase)","Chromosome","FDR>=0.05","-","A","RNA processing and modification","Information storage and processing","SL1344_3485"
"STMMW_06481",-0.0385099613514306,7.0938272669143,0.102875867825469,0.755393350301015,0.884852834314411,"ybdK","conserved hypothetical protein","Chromosome","FDR>=0.05","-","F","Nucleotide transport and metabolism","Metabolism","SL1344_0571"
"STMMW_16601",0.0867615176685984,4.196126004548,0.102109497885498,0.756272453715851,0.885668513945629,"STMMW_16601","conserved hypothetical DNA-binding protein","Chromosome","FDR>=0.05",NA,"K","Transcription","Information storage and processing","SL1344_1595"
"STMMW_20891",0.053490768543079,5.13730613365815,0.10145180363536,0.757029824116131,0.88625026431063,"yeeX","conserved hypothetical protein","Chromosome","FDR>=0.05","-","S","Function Unknown","Poorly characterised","SL1344_2035"
"STMMW_39971",-0.0411618233910057,6.26032474579235,0.101360677151275,0.757134976113497,0.88625026431063,"STMMW_39971","putative DNA-binding protein","Chromosome","FDR>=0.05",NA,"K","Transcription","Information storage and processing","SL1344_3980"
