"","genes","logFC","logCPM","LR","PValue","padjFilter","FDR","gene_name","gene_function","old_locus","SL1344_tag","type","SPI","DE"
"STM14_4004","STM14_4004",-9.25949298949771,4.3618922061476,0.00198465186469646,0.967628874819771,0.983134489649541,0.983134489649541,"yrbI","3-deoxy-D-manno-octulosonate 8-phosphate phosphatase","STM14_4004","SL1344_3288","protein_coding","-","FDR>=0.1"
"STM14_4307","STM14_4307",-0.0201517211727185,8.07678341942758,0.00171365604633777,0.968408797408428,0.983532859747942,0.983532859747942,"yhhQ","hypothetical protein","STM14_4307","SL1344_3544","protein_coding","-","FDR>=0.1"
"STM14_1795","STM14_1795",-0.0185702109613374,4.40095560150519,0.00171312729647921,0.968413668252515,0.983532859747942,0.983532859747942,"-","acid shock protein precursor","STM14_1795","SL1344_1415","protein_coding","-","FDR>=0.1"
"STM14_2654","STM14_2654",0.0336469387485921,6.10236045790526,0.00152665945810426,0.970181118503302,0.985110812545406,0.985110812545406,"stcB","putative periplasmic chaperone protein","STM14_2654","SL1344_2128","protein_coding","-","FDR>=0.1"
"STM14_4258","STM14_4258",-0.0120152077134159,8.93281447969958,0.00149087942362591,0.970532413170645,0.985110812545406,0.985110812545406,"glgB","glycogen branching enzyme","STM14_4258","SL1344_3505","protein_coding","-","FDR>=0.1"
"STM14_2593","STM14_2593",-0.00927822050359928,8.05941993952159,0.0014812093740364,0.970628078328806,0.985110812545406,0.985110812545406,"wcaM","putative colanic acid biosynthesis protein","STM14_2593","SL1344_2076","protein_coding","-","FDR>=0.1"
"STM14_4403","STM14_4403",-9.17199190337687,4.27655264389916,0.00161967202928115,0.970754036878444,0.985110812545406,0.985110812545406,"-","hypothetical protein","STM14_4403","STM14_4403",NA,"-","FDR>=0.1"
"STM14_0165","STM14_0165",0.0137294032255427,6.20131907656805,0.00144419191892098,0.970997212212901,0.985157997969298,0.985157997969298,"-","putative transcriptional regulator, LysR family","STM14_0165","STM14_0165","pseudogene","-","FDR>=0.1"
"STM14_3678","STM14_3678",0.0228269397648236,6.16567657970163,0.00140200898663423,0.971423681173788,0.985391093357534,0.985391093357534,"ygfX","putative inner membrane protein","STM14_3678","SL1344_3022","protein_coding","-","FDR>=0.1"
"STM14_947","STM14_947",-0.0224548374511299,7.17261987525064,0.00135652478145687,0.971890790932273,0.985637186310364,0.985637186310364,"ybhS","putative transport protein","STM14_947","SL1344_0792","protein_coding","-","FDR>=0.1"
"STM14_2315","STM14_2315",0.0225607410670763,7.43446809527298,0.00134024970903823,0.972059832376362,0.985637186310364,0.985637186310364,"yecE","hypothetical protein","STM14_2315","SL1344_1838","protein_coding","-","FDR>=0.1"
"STM14_3981","STM14_3981",-0.037334110569567,3.56655206518304,0.00130767395062481,0.972401297911705,0.985783869912919,0.985783869912919,"hflB","ATP-dependent metalloprotease","STM14_3981","SL1344_3268","protein_coding","-","FDR>=0.1"
"STM14_4378","STM14_4378",-0.0216920746803591,5.71940747061979,0.00130737026443725,0.973056637705999,0.986248623688659,0.986248623688659,"-","hypothetical protein","STM14_4378","STM14_4378",NA,"-","FDR>=0.1"
"STM14_1227","STM14_1227",0.0113474643835666,6.71449320061833,0.00121234884604604,0.97342576036935,0.986311747352489,0.986311747352489,"-","regulatory protein","STM14_1227","SL1344_1022","protein_coding","-","FDR>=0.1"
"STnc770","STnc770",-0.0201849471769613,7.6112409707543,0.0012044225055341,0.973512732862988,0.986311747352489,0.986311747352489,"STnc770","Overlap","STnc770","ncRNA0198",NA,"-","FDR>=0.1"
"STM14_0707","STM14_0707",0.013190241284759,6.67255118169809,0.00117433668645717,0.973845489361607,0.986368458036431,0.986368458036431,"ahpC","alkyl hydroperoxide reductase subunit C","STM14_0707","SL1344_0596","protein_coding","-","FDR>=0.1"
"STM14_5482","STM14_5482",0.0143608461453567,7.57662794657568,0.00115465686149996,0.974065467024481,0.986368458036431,0.986368458036431,"yjjU","putative phosphoesterase","STM14_5482","SL1344_4490","protein_coding","-","FDR>=0.1"
"STM14_4280","STM14_4280",0.0169340234559655,7.87514871948101,0.00114347534481674,0.974191288872119,0.986368458036431,0.986368458036431,"ugpC","glycerol-3-phosphate transporter ATP-binding subunit","STM14_4280","SL1344_3520","protein_coding","-","FDR>=0.1"
"STM14_1480","STM14_1480",0.0230641020262886,2.84829039520188,0.00118351188631927,0.974356384580607,0.986368458036431,0.986368458036431,"-","PagJ","STM14_1480","STM14_1480","protein_coding","-","FDR>=0.1"
"STM14_2497","STM14_2497",0.0221374448269105,6.56743825688872,0.00111118054374515,0.97455819143587,0.986373404910542,0.986373404910542,"-","hypothetical protein","STM14_2497","SL1344_1988","pseudogene","-","FDR>=0.1"
"STM14_4870","STM14_4870",0.00969045236443629,8.24200067616585,0.00107665233165477,0.974956423489486,0.986488452897093,0.986488452897093,"rhaR","transcriptional activator RhaR","STM14_4870","SL1344_3998","protein_coding","-","FDR>=0.1"
"STM14_1572","STM14_1572",0.0208680661389208,4.9737878561793,0.00105674141278467,0.975188977132264,0.986488452897093,0.986488452897093,"-","hypothetical protein","STM14_1572","STM14_1572",NA,"-","FDR>=0.1"
"MicC","MicC",-0.0232643883076787,4.108662834663,0.00105046897814987,0.97526269090565,0.986488452897093,0.986488452897093,"MicC","Overlap","MicC","ncRNA0048",NA,"-","FDR>=0.1"
"STM14_2846","STM14_2846",0.0121465310640675,6.01500958590661,0.000997263263741388,0.975897045301085,0.9869308095928,0.9869308095928,"yfbB","acyl-CoA thioester hydrolase YfbB","STM14_2846","SL1344_2277","protein_coding","-","FDR>=0.1"
"STM14_1810","STM14_1810",-0.0315921149430882,2.82734518220533,0.000968524451397279,0.976246745731763,0.987085173470004,0.987085173470004,"-","putative dimethyl sulphoxide reductase subunit A","STM14_1810","STM14_1810",NA,"-","FDR>=0.1"
"STM14_2465","STM14_2465",-0.0113103527772466,8.08219203522666,0.000934281717164254,0.976670272489868,0.987314105933754,0.987314105933754,"-","hypothetical protein","STM14_2465","SL1344_1961","protein_coding","-","FDR>=0.1"
"STM14_4788","STM14_4788",0.0114519132224503,7.73126690241388,0.000901059828123607,0.977088665480773,0.987537757343259,0.987537757343259,"fadA","3-ketoacyl-CoA thiolase","STM14_4788","SL1344_3935","protein_coding","-","FDR>=0.1"
"STM14_5496","STM14_5496",0.0205455048195607,5.09775957423291,0.000817165356863825,0.978180957143974,0.988368477927949,0.988368477927949,"-","hypothetical protein","STM14_5496","STM14_5496",NA,"-","FDR>=0.1"
"STnc3240","STnc3240",0.019534559450472,5.13770906388173,0.000807880158784968,0.978305233293426,0.988368477927949,0.988368477927949,"STnc3240","Overlap","STnc3240","STnc3240",NA,"-","FDR>=0.1"
"STM14_1415","STM14_1415",-0.0202845710349547,6.16405704646358,0.000776306860439391,0.978733260267617,0.988601512538918,0.988601512538918,"ymfC","putative ribosomal large subunit pseudouridine synthase","STM14_1415","SL1344_1175","protein_coding","-","FDR>=0.1"
"STM14_4747","STM14_4747",-9.42062321535733,4.51939515648742,0.000725871769866604,0.980417374941411,0.990102949814824,0.990102949814824,"yifL","putative outer membrane lipoprotein","STM14_4747","SL1344_3900","protein_coding","-","FDR>=0.1"
"STM14_4853","STM14_4853",-0.00962371166917923,7.12858361136272,0.000633866102056402,0.980782578881163,0.990272109981001,0.990272109981001,"fdhD","formate dehydrogenase accessory protein","STM14_4853","SL1344_3986","protein_coding","-","FDR>=0.1"
"STM14_5003","STM14_5003",-0.0122784572322767,7.3703079034229,0.000588699442019447,0.981479743167031,0.990495894142439,0.990495894142439,"thiF","thiamine biosynthesis protein ThiF","STM14_5003","SL1344_4101","protein_coding","-","FDR>=0.1"
"STM14_1790","STM14_1790",0.0309345992354664,4.47438720356311,0.000589411681237273,0.98164236057846,0.990495894142439,0.990495894142439,"-","hypothetical protein","STM14_1790","STM14_1790",NA,"-","FDR>=0.1"
"STM14_2711","STM14_2711",0.0154633062353141,5.25087905672042,0.000597448287167235,0.98178336421341,0.990495894142439,0.990495894142439,"-","putative phosphoserine phosphatase","STM14_2711","SL1344_2174","protein_coding","-","FDR>=0.1"
"STM14_3220","STM14_3220",-0.0151701262272855,5.41018098982831,0.000596672547175658,0.981795191538673,0.990495894142439,0.990495894142439,"-","hypothetical protein","STM14_3220","STM14_3220","protein_coding","-","FDR>=0.1"
"STM14_4952","STM14_4952",0.00588650313195848,9.93505723166512,0.000547417276537843,0.982140760508223,0.990644999876296,0.990644999876296,"yijP","hypothetical protein","STM14_4952","SL1344_4068","protein_coding","-","FDR>=0.1"
"STM14_0906","STM14_0906",0.0134952556208994,6.19049771721027,0.000534715547331643,0.982349126608385,0.990655682541051,0.990655682541051,"-","hypothetical protein","STM14_0906","STM14_0906",NA,"-","FDR>=0.1"
"STM14_2350","STM14_2350",0.0254986111792298,5.97738673143677,0.000494182625050854,0.983031166650578,0.991143943992098,0.991143943992098,"ftnB","ferritin-like protein","STM14_2350","SL1344_1865","protein_coding","-","FDR>=0.1"
"STM14_3023","STM14_3023",-0.0230582449456399,4.92125025873216,0.00043760770663237,0.984031815157123,0.991953182153759,0.991953182153759,"eutM","putative detox protein","STM14_3023","SL1344_2428","protein_coding","-","FDR>=0.1"
"STM14_1668","STM14_1668",-0.00756330709533839,6.69651060909778,0.000406784544574101,0.984604353898088,0.992330625488032,0.992330625488032,"ynhA","cysteine desufuration protein SufE","STM14_1668","SL1344_1308","protein_coding","-","FDR>=0.1"
"STM14_1361","STM14_1361",0.0211720410401276,5.62350536526694,0.00034706026367104,0.985779226014158,0.993243103177585,0.993243103177585,"-","conserved hypothetical protein","STM14_1361","SL1344_1125","protein_coding","-","FDR>=0.1"
"STM14_0514","STM14_0514",-0.0096906920158022,4.8624809956982,0.000339533716372742,0.985934250361468,0.993243103177585,0.993243103177585,"yajQ","nucleotide-binding protein","STM14_0514","SL1344_0429","protein_coding","-","FDR>=0.1"
"STM14_1343","STM14_1343",0.00603584232774373,7.00819462373829,0.000323173712040159,0.986277259930217,0.993243103177585,0.993243103177585,"flgA","flagellar basal body P-ring biosynthesis protein FlgA","STM14_1343","SL1344_1110","protein_coding","-","FDR>=0.1"
"STM14_1667","STM14_1667",0.0150719084999733,7.06433007229194,0.000321967318579475,0.986302893832164,0.993243103177585,0.993243103177585,"sufS","selenocysteine lyase","STM14_1667","SL1344_1307","protein_coding","-","FDR>=0.1"
"STM14_5385","STM14_5385",0.00568135767121145,6.8889246363082,0.000304853754382606,0.986671841177399,0.993414925117104,0.993414925117104,"-","putative integrase","STM14_5385","SL1344_4417","protein_coding","-","FDR>=0.1"
"STM14_4660","STM14_4660",-9.72432554362405,4.81723605572828,0.000290264276779389,0.987615428638661,0.994035522365965,0.994035522365965,"atpC","F0F1 ATP synthase subunit epsilon","STM14_4660","SL1344_3831","protein_coding","-","FDR>=0.1"
"STM14_5195","STM14_5195",0.00889401452765216,6.72212640362908,0.000260257702159095,0.987685125736755,0.994035522365965,0.994035522365965,"-","putative regulatory protein","STM14_5195","SL1344_4258","protein_coding","-","FDR>=0.1"
"STM14_1416","STM14_1416",-9.69400118024203,4.78746509595102,0.000275946094380863,0.987924704784721,0.99407690764698,0.99407690764698,"icdA","isocitrate dehydrogenase","STM14_1416","SL1344_1176","protein_coding","-","FDR>=0.1"
"STM14_3536","STM14_3536",-0.0150935153970401,7.301643788001,0.000225268747010787,0.988542717000521,0.994498989647642,0.994498989647642,"ygbE","hypothetical protein","STM14_3536","SL1344_2911","protein_coding","-","FDR>=0.1"
"STM14_4339","STM14_4339",0.0107017216232501,3.88516604997703,0.000188585250908702,0.98951693792435,0.995279185153227,0.995279185153227,"-","hypothetical protein","STM14_4339","STM14_4339",NA,"-","FDR>=0.1"
"STM14_1008","STM14_1008",-0.00470342278125264,6.56447806670473,0.00017556614503178,0.989885235121889,0.99544973754779,0.99544973754779,"-","putative transcriptional regulator","STM14_1008","SL1344_0835","protein_coding","-","FDR>=0.1"
"STM14_1447","STM14_1447",0.00380943505214249,7.15590378098767,0.00015332268499435,0.990547634438675,0.995649986471038,0.995649986471038,"-","hypothetical protein","STM14_1447","STM14_1447","protein_coding","-","FDR>=0.1"
"STM14_2061","STM14_2061",-0.00545378118474423,5.92662399826377,0.00015003985043105,0.990649369574089,0.995649986471038,0.995649986471038,"-","hypothetical protein","STM14_2061","STM14_2061",NA,"-","FDR>=0.1"
"STM14_1160","STM14_1160",-0.0102391488979629,4.03195214633565,0.000154254099459905,0.990742819317495,0.995649986471038,0.995649986471038,"-","hypothetical protein","STM14_1160","STM14_1160","protein_coding","-","FDR>=0.1"
"RUF_111","RUF_111",0.0102227583496968,5.38267719059093,0.000142344376034664,0.990892306782215,0.995649986471038,0.995649986471038,"RUF_111","Overlap","RUF_111","ncRNA0499",NA,"-","FDR>=0.1"
"STM14_5107","STM14_5107",0.00415828452123822,7.96225187454304,0.000136591920085749,0.991078225702654,0.995649986471038,0.995649986471038,"aphA","acid phosphatase/phosphotransferase","STM14_5107","SL1344_4185","protein_coding","-","FDR>=0.1"
"STM14_1334","STM14_1334",0.00867518206371963,6.10512198666462,0.000125387581441316,0.99145195214031,0.99582571250668,0.99582571250668,"grxB","glutaredoxin 2","STM14_1334","SL1344_1102","protein_coding","-","FDR>=0.1"
"STM14_4095","STM14_4095",0.00979173309995458,4.15524273180501,0.000105591873170496,0.992155656250374,0.996230571579887,0.996230571579887,"-","hypothetical protein","STM14_4095","STM14_4095",NA,"-","FDR>=0.1"
"STM14_5402","STM14_5402",-0.00380424718323075,6.59387712229952,0.000102992432180926,0.992252809265733,0.996230571579887,0.996230571579887,"-","hypothetical protein","STM14_5402","STM14_5402",NA,"-","FDR>=0.1"
"STM14_0604","STM14_0604",-0.00520016862252365,7.48401003048794,8.80777170237934e-05,0.992835664964566,0.99661600116383,0.99661600116383,"ybbS","DNA-binding transcriptional activator AllS","STM14_0604","SL1344_0507","protein_coding","-","FDR>=0.1"
"STM14_1843","STM14_1843",0.00734946172760398,6.80638760016405,6.98677116304225e-05,0.993619089189353,0.997090543451968,0.997090543451968,"yneH","glutaminase","STM14_1843","SL1344_1455","protein_coding","-","FDR>=0.1"
"STM14_4471","STM14_4471",-10.0381905393752,5.12618383002197,7.49496381054482e-05,0.993706526834143,0.997090543451968,0.997090543451968,"rfaD","ADP-L-glycero-D-mannoheptose-6-epimerase","STM14_4471","SL1344_3676","protein_coding","-","FDR>=0.1"
"STM14_5326","STM14_5326",0.00388846633954321,6.59312579378635,5.53195142529717e-05,0.994322137986603,0.997309100179047,0.997309100179047,"-","putative cytoplasmic protein","STM14_5326","SL1344_4365","protein_coding","-","FDR>=0.1"
"STM14_1419","STM14_1419",0.00479976672527338,7.25312828577392,5.53115117529757e-05,0.994322548671224,0.997309100179047,0.997309100179047,"-","Eaa protein","STM14_1419","STM14_1419","protein_coding","-","FDR>=0.1"
"STM14_1829","STM14_1829",-0.00473392170971207,3.99448137256659,4.22907410291273e-05,0.995035569753832,0.997824458237627,0.997824458237627,"-","putative cytoplasmic protein","STM14_1829","SL1344_1443","protein_coding","-","FDR>=0.1"
"STM14_1658","STM14_1658",-0.00185997536867877,4.59950721970804,3.10908732571447e-05,0.99574338687068,0.998334392481032,0.998334392481032,"-","hypothetical protein","STM14_1658","STM14_1658",NA,"-","FDR>=0.1"
"STM14_3529","STM14_3529",-0.00203304167343943,7.27334649621833,2.02040172290197e-05,0.996568630290712,0.99896183092379,0.99896183092379,"pcm","protein-L-isoaspartate O-methyltransferase","STM14_3529","SL1344_2905","protein_coding","-","FDR>=0.1"
"STM14_1409","STM14_1409",0.00312000790592528,6.12154512740889,1.77576868924945e-05,0.996783066719553,0.998976866986443,0.998976866986443,"phoP","DNA-binding transcriptional regulator PhoP","STM14_1409","SL1344_1169","protein_coding","-","FDR>=0.1"
"STM14_1293","STM14_1293",0.0010918234497722,4.30000321039551,1.15832866409704e-05,0.997401843634971,0.999397046362786,0.999397046362786,"-","putative inner membrane protein","STM14_1293","SL1344_1068","protein_coding","-","FDR>=0.1"
"STM14_933","STM14_933",-0.000993276327118504,5.75612583742027,3.63599644970236e-06,0.998544333841487,0.999872313909787,0.999872313909787,"moaD","molybdopterin synthase small subunit","STM14_933","SL1344_0781","protein_coding","-","FDR>=0.1"
"STM14_3524","STM14_3524",-0.000599305255554096,7.66829240384943,2.62852946519843e-06,0.998762325135532,0.999872313909787,0.999872313909787,"-","putative 3-polyprenyl-4-hydroxybenzoate decarboxylase","STM14_3524","SL1344_2901","protein_coding","-","FDR>=0.1"
"STM14_5475","STM14_5475",-10.7958806045563,5.87556263764579,2.20817065491041e-06,0.998919737814127,0.999872313909787,0.999872313909787,"holD","DNA polymerase III subunit psi","STM14_5475","SL1344_4485","protein_coding","-","FDR>=0.1"
"STM14_3676","STM14_3676",-10.7471046630449,5.82719729443477,2.04595325059564e-06,0.998960173870763,0.999872313909787,0.999872313909787,"xerD","site-specific tyrosine recombinase XerD","STM14_3676","SL1344_3020","protein_coding","-","FDR>=0.1"
"STM14_3649","STM14_3649",0.00150273620551939,5.2439479327356,1.74294287980103e-06,0.998992159517372,0.999872313909787,0.999872313909787,"-","hypothetical protein","STM14_3649","STM14_3649",NA,"-","FDR>=0.1"
"STM14_3076","STM14_3076",-10.931873076454,6.01046776451434,1.14776248909439e-06,0.999221176627559,0.999872313909787,0.999872313909787,"guaB","inositol-5-monophosphate dehydrogenase","STM14_3076","SL1344_2472","protein_coding","-","FDR>=0.1"
"STM14_0013","STM14_0013",-11.0013990338218,6.07947033922341,6.69119176843758e-07,0.999405345446514,0.999872313909787,0.999872313909787,"dnaK","molecular chaperone DnaK","STM14_0013","SL1344_0012","protein_coding","-","FDR>=0.1"
