seq,start,end,strand,locus_tag,com_id,type,description,locus_tag,WT_INPUT_R1,WT_INPUT_R2,WT_INPUT_R3,WT_OUTPUT_R1,WT_OUTPUT_R2,WT_OUTPUT_R3,WT_INPUT_R4,WT_OUTPUT_R4,WT_INPUT_R5,WT_OUTPUT_R5,WT_INPUT_R6,WT_OUTPUT_R6,WT_INPUT_R7,WT_OUTPUT_R7,WT_INPUT_R8,WT_OUTPUT_R8,WT_INPUT_R9,WT_OUTPUT_R9
FQ312003.1,3524494,3525775,1,SL1344_3306,codA,CDS,cytosine deaminase,SL1344_3306,741,561,501,732,352,402,521,409,553,483,602,261,645,408,764,513,765,465
FQ312003.1,3525857,3526325,-1,SL1344_3307,yhcH,CDS,conserved hypothetical protein,SL1344_3307,173,153,140,188,92,116,158,99,156,123,181,59,159,118,142,99,189,105
FQ312003.1,3526321,3527197,-1,SL1344_3308,nanK,CDS,possible kinase,SL1344_3308,209,198,148,239,131,130,178,162,160,142,206,84,126,124,198,154,208,157
FQ312003.1,3527193,3527883,-1,SL1344_3309,nanE,CDS,hypothetical N-acetylmannosamine-6-phosphate 2-epimerase 2 (ec 5.1.3.9) (mannac-6-p epimerase 2),SL1344_3309,641,383,395,547,239,287,436,256,310,333,501,185,363,288,413,367,346,281
FQ312003.1,3527929,3529420,-1,SL1344_3310,nanT,CDS,hypothetical sialic acid transporter,SL1344_3310,1400,982,961,1225,560,632,896,734,908,784,1001,464,1110,792,1051,870,1226,771
FQ312003.1,3529535,3530429,-1,SL1344_3311,nanA,CDS,N-acetylneuraminate lyase,SL1344_3311,235,165,160,258,124,143,248,133,130,181,184,100,203,201,249,160,159,175
FQ312003.1,3530563,3531355,-1,SL1344_3312,yhcK,CDS,hypothetical GntR-family transcriptional regulator,SL1344_3312,753,547,467,551,295,393,494,338,356,334,553,238,536,359,533,413,534,353
FQ312003.1,3531463,3531964,-1,SL1344_3313,sspB,CDS,stringent starvation protein B,SL1344_3313,587,434,360,606,309,290,282,258,178,237,332,132,321,252,458,256,357,270
FQ312003.1,3531969,3532608,-1,SL1344_3314,sspA,CDS,stringent starvation protein A,SL1344_3314,1442,1055,783,1229,639,605,612,546,643,580,721,376,766,507,855,807,797,557
FQ312003.1,3532870,3533623,-1,SL1344_3315,SL1344_3315,CDS,conserved hypothetical protein,SL1344_3315,1501,1183,910,1247,596,691,955,662,875,655,924,416,1042,660,1123,832,974,755
FQ312003.1,3533822,3534215,-1,SL1344_3316,rpsI,CDS,30S ribosomal subunit protein S9,SL1344_3316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FQ312003.1,3534230,3534659,-1,SL1344_3317,rplM,CDS,50S ribosomal subunit protein L13,SL1344_3317,3,9,6,4,3,10,9,0,3,17,0,3,4,0,14,10,10,0
FQ312003.1,3534961,3536086,-1,SL1344_3318,yhcM,CDS,hypothetical ATP/GTP-binding protein,SL1344_3318,665,582,465,742,284,397,524,399,440,401,524,235,592,439,622,433,679,449
FQ312003.1,3536272,3536677,1,SL1344_3319,yhcB,CDS,conserved hypothetical protein,SL1344_3319,280,237,142,127,98,70,202,100,187,60,109,48,253,103,174,102,320,88
FQ312003.1,3536833,3538201,1,SL1344_3320,degQ,CDS,serine protease,SL1344_3320,1092,699,631,828,399,509,712,512,564,452,707,298,677,528,796,595,670,531
FQ312003.1,3538293,3539364,1,SL1344_3321,degS,CDS,serine protease,SL1344_3321,207,179,171,30,22,37,166,32,84,39,179,14,130,26,152,20,196,33
FQ312003.1,3539397,3540129,-1,SL1344_3322,SL1344_3322,CDS,conserved hypothetical protein,SL1344_3322,1150,697,769,993,441,575,750,491,667,559,737,357,730,639,899,660,834,618
FQ312003.1,3540148,3541450,-1,SL1344_3323,oadB2,CDS,oxaloacetate decarboxylase beta chain 2,SL1344_3323,972,704,616,828,386,534,744,490,548,574,672,340,854,609,934,674,799,602
FQ312003.1,3541465,3543241,-1,SL1344_3324,oadA2,CDS,oxaloacetate decarboxylase alpha chain,SL1344_3324,1794,1250,946,1608,700,943,1264,922,1086,1113,1445,630,1308,858,1578,1216,1396,929
FQ312003.1,3543256,3543511,-1,SL1344_3325,SL1344_3325,CDS,hypothetical oxaloacetate decarboxylase gamma chain (ec 4.1.1.3),SL1344_3325,648,818,702,534,436,543,622,494,578,508,666,332,719,522,739,526,711,530
FQ312003.1,3543666,3544284,-1,SL1344_3326,ttdB,CDS,tartrate dehydratase,SL1344_3326,2031,3945,3292,1432,2202,2646,3029,2037,2684,2324,3112,1375,3317,2381,3172,2489,3387,2160
FQ312003.1,3544283,3545183,-1,SL1344_3327,ttdA,CDS,tartrate dehydratase,SL1344_3327,1259,1120,901,981,619,804,970,583,816,719,910,415,923,797,1142,805,1155,784
FQ312003.1,3545215,3546484,-1,SL1344_3328,SL1344_3328,CDS,possible membrane transport protein,SL1344_3328,784,578,508,673,298,368,577,426,451,391,569,242,578,449,591,461,760,421
FQ312003.1,3546694,3547360,-1,SL1344_3329,SL1344_3329,CDS,LysR-family transcriptional regulator,SL1344_3329,530,374,378,337,148,200,412,337,384,289,535,223,400,412,453,432,425,333
FQ312003.1,3547346,3547976,-1,SL1344_3330,SL1344_3330,CDS,possible GntR-family transcriptional regulator,SL1344_3330,302,256,161,179,71,129,325,213,234,221,340,135,313,227,296,294,391,192
FQ312003.1,3548095,3549034,-1,SL1344_3331,mdh,CDS,malate dehydrogenase,SL1344_3331,122,100,61,3,6,23,87,96,138,109,182,46,128,149,152,142,198,134
FQ312003.1,3549447,3549918,1,SL1344_3332,argR,CDS,arginine repressor,SL1344_3332,29,26,37,19,9,13,42,8,33,12,20,7,6,18,23,20,22,9
FQ312003.1,3550282,3550546,1,SL1344_3333,yhcN,CDS,conserved hypothetical protein,SL1344_3333,369,283,236,369,140,200,185,180,211,186,214,99,322,210,354,224,320,223
FQ312003.1,3550649,3550916,1,SL1344_3334,SL1344_3334,CDS,conserved hypothetical protein,SL1344_3334,198,95,78,141,82,74,136,74,130,65,72,53,117,65,136,119,111,104
FQ312003.1,3550975,3551248,-1,SL1344_3335,yhcO,CDS,conserved hypothetical protein,SL1344_3335,86,105,49,100,46,47,70,51,62,61,104,31,87,71,113,62,89,59
FQ312003.1,3551419,3553387,-1,SL1344_3336,yhcP,CDS,hypothetical membrane protein,SL1344_3336,1247,865,942,1098,519,601,941,626,714,645,742,408,952,685,877,799,969,687
FQ312003.1,3553392,3554325,-1,SL1344_3337,yhcQ,CDS,possible exported protein,SL1344_3337,721,493,532,631,302,339,334,377,429,398,492,183,535,413,503,442,510,366
FQ312003.1,3554332,3554536,-1,SL1344_3338,yhcR,CDS,conserved hypothetical protein,SL1344_3338,494,454,358,482,236,334,381,209,299,299,387,139,427,326,475,319,420,259
FQ312003.1,3554717,3555647,1,SL1344_3339,yhcS,CDS,probable LysR-family transcriptional regulator,SL1344_3339,1274,994,738,1050,494,688,922,668,834,698,938,415,1023,651,963,710,963,695
FQ312003.1,3555769,3557215,-1,SL1344_3340,tldD,CDS,TldD protein,SL1344_3340,1961,1274,1083,1541,652,915,1263,902,1048,922,1376,646,1292,1062,1626,1099,1178,983
FQ312003.1,3557359,3561073,-1,SL1344_3341,yhdP,CDS,possible exported protein,SL1344_3341,2548,1846,1510,1708,811,1092,1586,1085,1565,1133,1623,613,1557,1119,2084,1273,2064,1147
FQ312003.1,3561266,3562736,-1,SL1344_3342,cafA,CDS,ribonuclease G,SL1344_3342,444,267,206,225,98,149,238,133,243,172,276,86,251,176,274,154,239,161
FQ312003.1,3562725,3563319,-1,SL1344_3343,maf-b,CDS,conserved hypothetical protein,SL1344_3343,918,607,591,733,302,377,438,345,508,428,623,239,579,419,566,445,597,401
FQ312003.1,3563327,3563819,-1,SL1344_3344,mreD,CDS,rod shape-determining protein,SL1344_3344,119,84,52,95,48,69,121,68,101,83,120,47,73,36,104,99,125,43
FQ312003.1,3563818,3564871,-1,SL1344_3345,mreC,CDS,rod shape-determining protein,SL1344_3345,5,9,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
FQ312003.1,3564935,3565979,-1,SL1344_3346,mreB,CDS,rod shape-determining protein,SL1344_3346,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FQ312003.1,3566286,3568227,-1,SL1344_3348,yhdA,CDS,hypothetical lipoprotein,SL1344_3348,729,561,456,628,262,361,571,354,497,406,531,211,543,377,598,395,771,560
FQ312003.1,3568430,3569405,1,SL1344_3349,yhdH,CDS,possible oxidoreductase,SL1344_3349,863,603,562,709,359,385,539,411,471,488,526,266,651,412,717,458,739,479
FQ312003.1,3569517,3570522,1,SL1344_3350,SL1344_3350,CDS,conserved hypothetical protein,SL1344_3350,1197,840,707,942,455,592,730,506,648,590,788,345,917,652,832,706,970,619
FQ312003.1,3570522,3571122,1,SL1344_3351,SL1344_3351,CDS,hypothetical membrane protein,SL1344_3351,726,427,382,589,257,303,433,333,351,329,535,175,504,374,543,372,570,381
FQ312003.1,3572085,3573345,1,SL1344_3353,accC,CDS,biotin carboxylase,SL1344_3353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FQ312003.1,3573453,3573696,1,SL1344_3354,yhdT,CDS,conserved hypothetical protein,SL1344_3354,334,260,201,298,142,180,250,151,191,169,269,97,244,213,239,204,259,187
FQ312003.1,3573685,3575137,1,SL1344_3355,panF,CDS,sodium/pantothenate symporter (pantothenate permease),SL1344_3355,1152,823,711,1139,453,625,702,581,570,612,862,353,720,618,888,770,822,643
FQ312003.1,3575148,3576030,1,SL1344_3356,prmA,CDS,ribosomal protein L11 methyltransferase,SL1344_3356,813,610,498,721,396,385,502,422,471,432,577,243,562,424,719,541,554,430
FQ312003.1,3576690,3577656,1,SL1344_3357,yhdG,CDS,conserved hypothetical protein,SL1344_3357,2499,1703,1188,1933,897,925,1144,796,1098,955,1246,549,1103,895,1310,1091,1271,698
FQ312003.1,3577681,3577978,1,SL1344_3358,fis,CDS,Fis DNA-binding protein,SL1344_3358,496,302,276,236,183,144,137,89,177,160,126,91,131,109,279,140,187,89
FQ312003.1,3578063,3578948,1,SL1344_3359,yhdJ,CDS,CcrM-like DNA adenine methyltransferase,SL1344_3359,1254,1090,891,1168,536,749,835,619,691,609,872,401,774,585,975,719,946,603
FQ312003.1,3579030,3579195,1,SL1344_3360,yhdU,CDS,hypothetical exported protein,SL1344_3360,142,147,110,112,83,85,123,66,98,87,114,45,111,95,135,122,155,99
FQ312003.1,3579345,3581445,1,SL1344_3361,SL1344_3361,CDS,hypothetical membrane protein,SL1344_3361,1936,1536,1238,1704,882,1120,1268,1061,1160,967,1480,658,1393,1212,1777,1238,1410,1174
FQ312003.1,3581447,3582110,-1,SL1344_3362,envR,CDS,TetR-family transcriptional regulator,SL1344_3362,30,355,317,23,202,258,107,51,93,65,124,30,100,30,102,37,85,71
FQ312003.1,3582523,3583681,1,SL1344_3363,acrE,CDS,acriflavine resistance protein E (protein envc),SL1344_3363,1726,1588,1249,1619,908,988,1379,982,1132,1005,1221,666,1307,1113,1422,1226,1493,1050
FQ312003.1,3583692,3586806,1,SL1344_3364,acrF,CDS,acriflavin resistance protein F,SL1344_3364,3405,2681,2219,3199,1492,1775,2096,1808,1952,1711,2448,1127,2292,1850,2929,2186,2675,1820
FQ312003.1,3587041,3587263,1,SL1344_3365,yhdV,CDS,possible lipoprotein,SL1344_3365,1031,783,775,900,431,525,728,532,582,448,725,329,606,596,848,625,731,539
FQ312003.1,3593963,3594518,1,SL1344_3366,yrdA,CDS,hypothetical transferase,SL1344_3366,613,473,383,560,306,320,358,298,422,286,471,144,331,345,453,340,458,262
FQ312003.1,3594493,3594751,-1,SL1344_3367,yrdB,CDS,conserved hypothetical protein,SL1344_3367,412,309,220,380,161,215,362,217,198,207,353,101,284,225,313,229,304,262
FQ312003.1,3594747,3595566,-1,SL1344_3368,SL1344_3368,CDS,shikimate dehydrogenase,SL1344_3368,651,588,394,350,174,184,264,150,277,197,257,86,368,165,401,173,329,102
FQ312003.1,3595570,3596143,-1,SL1344_3369,yrdC,CDS,conserved hypothetical protein,SL1344_3369,71,24,29,95,23,25,18,19,36,30,64,13,40,28,51,32,37,22
FQ312003.1,3596147,3596690,-1,SL1344_3370,yrdD,CDS,conserved hypothetical protein,SL1344_3370,513,299,280,362,185,228,307,206,244,227,304,168,342,244,244,263,409,260
FQ312003.1,3596716,3597190,-1,SL1344_3371,smg,CDS,conserved hypothetical protein,SL1344_3371,559,459,335,521,335,284,323,295,304,333,432,161,508,303,442,402,505,274
FQ312003.1,3597161,3598286,-1,SL1344_3372,dprA,CDS,encodes cytoplasmic proteins involved in competence,SL1344_3372,2044,1373,1256,1810,824,1040,1173,873,1031,939,1472,596,1260,1066,1522,1144,1556,1027
FQ312003.1,3598417,3598927,1,SL1344_3373,def,CDS,polypeptide deformylase,SL1344_3373,35,49,30,6,2,9,5,9,8,14,19,3,16,4,11,7,3,2
FQ312003.1,3598942,3599890,1,SL1344_3374,fmt,CDS,methionyl-tRNA formyltransferase,SL1344_3374,84,87,70,111,48,56,32,36,31,22,55,21,51,33,26,29,61,32
FQ312003.1,3599941,3601231,1,SL1344_3375,fmu,CDS,16S rRNA methyltransferase,SL1344_3375,1068,805,697,823,385,501,618,439,620,461,695,230,723,486,850,599,788,498
FQ312003.1,3601252,3602629,1,SL1344_3376,sapG,CDS,potassium transport protein,SL1344_3376,356,361,323,243,178,199,153,102,142,88,300,89,142,127,321,155,91,68
FQ312003.1,3602770,3603184,1,SL1344_3377,mscL,CDS,large-conductance mechanosensitive channel,SL1344_3377,1139,771,624,1067,474,535,819,491,601,533,697,308,618,553,865,645,699,509
FQ312003.1,3603119,3603389,-1,SL1344_3378,SL1344_3378,CDS,conserved hypothetical protein,SL1344_3378,1046,714,692,1040,488,669,645,561,564,619,634,364,632,633,731,632,875,595
FQ312003.1,3603446,3603872,-1,SL1344_3379,zntR,CDS,hypothetical Zn(II)-responsive regulator,SL1344_3379,1128,880,808,1107,572,721,781,649,699,731,882,366,850,723,886,802,960,611
FQ312003.1,3603882,3604251,-1,SL1344_3380,yhdN,CDS,conserved hypothetical protein,SL1344_3380,696,445,438,495,260,278,315,260,315,299,435,168,385,272,449,414,429,313
FQ312003.1,3604358,3604742,-1,SL1344_3381,rplQ,CDS,50S ribosomal subunit protein L17,SL1344_3381,1,0,3,16,2,0,0,0,0,1,1,0,0,0,6,3,0,0
FQ312003.1,3605797,3606418,-1,SL1344_3383,rpsD,CDS,30S ribosomal subunit protein S4,SL1344_3383,5,5,0,1,0,0,2,1,0,0,0,0,0,3,0,0,14,0
FQ312003.1,3606451,3606784,-1,SL1344_3384,rpsK,CDS,30S ribosomal subunit protein S11,SL1344_3384,11,2,2,5,3,5,5,11,2,32,6,11,0,0,4,8,1,10
FQ312003.1,3607360,3607477,-1,SL1344_3386,rpmJb,CDS,50S ribosomal subunit protein L36,SL1344_3386,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FQ312003.1,3607508,3608840,-1,SL1344_3387,prlA,CDS,preprotein translocase subunit,SL1344_3387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FQ312003.1,3609285,3609465,-1,SL1344_3389,rpmD,CDS,50S ribosomal subunit protein L30,SL1344_3389,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FQ312003.1,3609468,3609972,-1,SL1344_3390,rpsE,CDS,30S ribosomal subunit protein S5,SL1344_3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FQ312003.1,3612520,3612892,-1,SL1344_3397,rplN,CDS,50S ribosomal subunit protein L14,SL1344_3397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FQ312003.1,3615284,3616106,-1,SL1344_3404,rplB,CDS,50S ribosomal subunit protein L2,SL1344_3404,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FQ312003.1,3616422,3617028,-1,SL1344_3406,rplD,CDS,50S ribosomal subunit protein L4,SL1344_3406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FQ312003.1,3617038,3617668,-1,SL1344_3407,rplC,CDS,50S ribosomal subunit protein L3,SL1344_3407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FQ312003.1,3617700,3618012,-1,SL1344_3408,rpsJ,CDS,30S ribosomal subunit protein S10,SL1344_3408,11,18,0,11,4,6,16,2,0,10,0,4,15,1,0,4,0,5
FQ312003.1,3618391,3618859,1,SL1344_3409,hopD,CDS,Type III leader peptidase,SL1344_3409,606,466,417,556,267,303,356,242,317,297,393,157,328,329,551,356,358,279
FQ312003.1,3618855,3619332,-1,SL1344_3410,bfr,CDS,bacterioferritin,SL1344_3410,1455,1132,1008,1591,702,751,905,654,807,706,922,350,886,732,990,846,934,728
FQ312003.1,3619404,3619599,-1,SL1344_3411,bfd,CDS,bacterioferritin-associated ferredoxin,SL1344_3411,359,242,152,364,96,204,234,226,176,238,199,122,308,213,232,243,219,208
FQ312003.1,3619783,3620968,-1,SL1344_3412,tufA,CDS,elongation factor Tu,SL1344_3412,620,496,411,742,324,426,295,299,243,340,375,130,298,314,356,345,378,248
FQ312003.1,3621039,3623154,-1,SL1344_3413,fusA,CDS,elongation factor G,SL1344_3413,8,3,6,40,5,1,1,4,0,10,26,5,0,6,5,11,0,7
FQ312003.1,3623250,3623721,-1,SL1344_3414,rpsG,CDS,30S ribosomal subunit protein S7,SL1344_3414,9,17,6,18,15,6,6,11,9,9,17,8,7,2,29,6,17,0
FQ312003.1,3624316,3624604,-1,SL1344_3416,yheL,CDS,conserved hypothetical protein,SL1344_3416,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
FQ312003.1,3624611,3624968,-1,SL1344_3417,yheM,CDS,conserved hypothetical protein,SL1344_3417,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FQ312003.1,3624967,3625354,-1,SL1344_3418,yheN,CDS,conserved hypothetical protein,SL1344_3418,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
FQ312003.1,3625353,3626088,-1,SL1344_3419,yheO,CDS,conserved hypothetical protein,SL1344_3419,1413,1039,855,1323,560,772,836,612,668,640,721,384,835,675,847,766,1076,657
FQ312003.1,3626352,3627171,-1,SL1344_3420,fkpA,CDS,FKBP-type peptidyl-prolyl isomerase,SL1344_3420,1555,1336,1149,1445,729,886,900,716,827,825,1087,452,1096,836,1157,927,1106,801
FQ312003.1,3627390,3627609,1,SL1344_3421,slyX,CDS,conserved hypothetical protein,SL1344_3421,227,149,110,189,72,85,146,95,117,120,108,44,145,97,109,105,175,82
FQ312003.1,3627796,3628387,-1,SL1344_3422,slyD,CDS,FKBP-type peptidyl-prolyl cis-trans isomerase,SL1344_3422,832,562,483,960,343,499,519,516,497,488,594,304,554,604,675,615,623,478
FQ312003.1,3628481,3628682,-1,SL1344_3423,yheV,CDS,conserved hypothetical protein,SL1344_3423,88,50,46,46,24,11,30,34,28,19,43,22,26,35,38,44,59,27
FQ312003.1,3628692,3630498,-1,SL1344_3424,kefB,CDS,glutathione-regulated potassium-efflux system protein (K(+)/H(+)antiporter),SL1344_3424,2112,1530,1417,2115,1021,1190,1347,1151,1242,1283,1442,675,1440,1384,1681,1314,1642,1241
FQ312003.1,3630497,3631049,-1,SL1344_3425,yheR,CDS,hypothetical oxidoreductase,SL1344_3425,1769,1294,1022,1793,694,971,1209,1008,961,1079,1198,646,1265,1019,1396,1106,1517,1038
FQ312003.1,3631314,3633222,1,SL1344_3426,yheS,CDS,probable ABC transporter ATP-binding protein,SL1344_3426,1794,1496,1252,1929,789,1099,1166,1092,1158,994,1481,560,1230,1094,1529,1341,1458,1111
FQ312003.1,3633384,3633606,1,SL1344_3427,SL1344_3427,CDS,conserved hypothetical protein,SL1344_3427,761,566,416,603,281,364,483,369,451,382,494,217,356,352,565,470,506,388
FQ312003.1,3633607,3633919,-1,SL1344_3428,SL1344_3428,CDS,conserved hypothetical protein,SL1344_3428,378,227,227,307,133,176,263,146,207,165,183,117,220,186,325,265,336,188
FQ312003.1,3634116,3635184,1,SL1344_3429,yheT,CDS,conserved hypothetical protein,SL1344_3429,1644,1231,968,1348,633,796,944,728,930,792,1120,506,1038,775,1162,922,1308,790
FQ312003.1,3635180,3635399,1,SL1344_3430,yheU,CDS,conserved hypothetical protein,SL1344_3430,126,79,85,141,69,61,60,79,85,86,92,52,117,119,104,121,83,97
FQ312003.1,3635450,3636320,1,SL1344_3431,prkB,CDS,phosphoribulokinase,SL1344_3431,1426,941,840,1373,578,681,1017,773,878,836,1111,474,1143,870,1303,1002,1144,946
FQ312003.1,3636415,3636820,-1,SL1344_3432,yhfA,CDS,conserved hypothetical protein,SL1344_3432,510,352,294,467,198,286,358,254,276,228,354,126,296,238,365,288,319,300
FQ312003.1,3637127,3637760,1,SL1344_3433,crp,CDS,"cyclic AMP receptor protein,catabolite gene activator",SL1344_3433,42,14,10,8,0,12,10,4,13,12,0,3,20,11,5,9,31,10
FQ312003.1,3637808,3639896,1,SL1344_3434,yhfK,CDS,conserved membrane protein,SL1344_3434,2744,1925,1675,2410,1084,1452,1662,1297,1507,1403,1662,778,1687,1410,2146,1709,2146,1421
FQ312003.1,3639938,3641156,-1,SL1344_3435,argDb,CDS,acetylornithine aminotransferase,SL1344_3435,745,529,536,766,300,432,664,430,436,458,545,264,562,488,539,484,588,405
FQ312003.1,3641241,3641805,-1,SL1344_3436,pabA,CDS,"para-aminobenzoate synthase, glutamine amidotransferase component II",SL1344_3436,446,388,221,335,161,190,257,185,298,217,319,113,305,150,322,220,301,138
FQ312003.1,3641836,3642439,-1,SL1344_3437,fic,CDS,cell filamentation protein Fic,SL1344_3437,638,414,425,596,257,332,491,375,369,388,501,238,420,394,553,389,559,353
FQ312003.1,3642428,3642596,-1,SL1344_3438,yhfG,CDS,conserved hypothetical protein,SL1344_3438,216,157,115,191,65,127,187,89,93,104,138,56,176,79,127,160,129,105
FQ312003.1,3642704,3643277,-1,SL1344_3439,ppiA,CDS,peptidyl-prolyl cis-trans isomerase,SL1344_3439,770,515,464,674,250,359,540,394,452,399,462,222,403,388,595,457,496,412
FQ312003.1,3643553,3644735,1,SL1344_3440,yhfC,CDS,hypothetical membrane protein,SL1344_3440,2667,1896,1626,2122,1026,1314,1645,1278,1483,1305,1823,782,1620,1447,2288,1679,1971,1335
FQ312003.1,3644997,3647541,1,SL1344_3441,nirB,CDS,nitrite reductase large subunit,SL1344_3441,2795,2012,1642,2458,1099,1457,1981,1429,1488,1664,2042,924,2183,1736,2259,1799,2330,1511
FQ312003.1,3647537,3647864,1,SL1344_3442,nirD,CDS,nitrite reductase (NAD(P)H) small subunit,SL1344_3442,143,134,117,157,60,88,120,95,107,97,100,43,119,124,111,130,139,103
FQ312003.1,3648129,3648939,1,SL1344_3443,nirC,CDS,hypothetical nitrite transporter,SL1344_3443,2858,2328,1935,2517,1249,1589,1951,1638,2037,1741,2248,1039,2367,1860,2406,1898,2458,1829
FQ312003.1,3648950,3650324,1,SL1344_3444,cysG,CDS,siroheme synthase,SL1344_3444,2182,1640,1303,1789,906,1084,1579,1036,1356,1224,1542,706,1615,1083,1786,1319,1936,1291
FQ312003.1,3650652,3656547,1,SL1344_3445,bigA,CDS,hypothetical surface-exposed virulence protein BigA,SL1344_3445,6671,5325,4476,5574,3065,3724,4646,3551,4282,3691,5102,2324,5603,3870,5663,4410,6037,3776
FQ312003.1,3656678,3657137,-1,SL1344_3446,tnpA_1d,CDS,transposase,SL1344_3446,473,552,498,365,279,323,377,306,385,310,424,188,414,349,553,379,514,333
FQ312003.1,3657450,3657621,1,SL1344_3447,yhfL,CDS,conserved hypothetical protein,SL1344_3447,171,408,282,129,162,253,191,189,221,152,306,106,267,199,287,220,267,188
FQ312003.1,3657765,3658770,-1,SL1344_3448,trpS,CDS,tryptophanyl-tRNA synthetase,SL1344_3448,386,332,231,450,266,259,187,151,145,141,158,91,133,135,205,162,175,172
FQ312003.1,3658762,3659521,-1,SL1344_3449,gph,CDS,phosphoglycolate phosphatase,SL1344_3449,786,693,562,794,338,476,581,499,577,443,652,295,545,502,610,477,640,553
FQ312003.1,3659513,3660191,-1,SL1344_3450,rpe,CDS,ribulose-phosphate 3-epimerase,SL1344_3450,113,138,110,104,68,77,83,74,69,64,128,37,89,58,91,70,89,51
FQ312003.1,3660208,3661045,-1,SL1344_3451,dam,CDS,DNA adenine methylase,SL1344_3451,266,173,116,56,37,54,93,48,126,58,128,51,157,40,214,64,142,33
FQ312003.1,3661225,3662503,-1,SL1344_3452,damX,CDS,cytoplasmic membrane protein with SPOR domain,SL1344_3452,866,539,479,705,315,357,546,389,377,354,486,208,504,405,480,448,472,302
FQ312003.1,3662600,3663689,-1,SL1344_3453,aroB,CDS,3-dehydroquinate synthase,SL1344_3453,329,237,158,114,60,81,105,62,101,87,68,17,51,43,91,51,88,27
FQ312003.1,3663745,3664267,-1,SL1344_3454,aroK,CDS,shikimate kinase I,SL1344_3454,189,113,67,70,58,66,66,22,62,9,44,11,40,24,39,16,57,12
FQ312003.1,3664731,3665970,-1,SL1344_3455,comE,CDS,competence gene-DNA binding and transport,SL1344_3455,1192,865,747,1053,421,582,666,475,652,593,669,315,636,691,979,686,848,630
